,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,NDVI_lat,NDVI_lon,sev_lat,sev_lon,pop_cent_lat,pop_cent_long,annual_frequency,severity,autocorrelation,avg_area,NDVI_mean,SVI_severity
1205,1277,embu,kiangucu,kenya,2009-11-27,5,2,-0.3976962800495751,1.0,-0.523215993,37.45247101,-0.5,37.45,-0.5,37.45,-0.5,37.45,-0.520748006,37.4612314,3.0,-0.42315922578175863,-0.06666666666666667,337979702.4872853,0.2719414557571675,0.852726865942101
1206,1278,embu,matakare,kenya,2009-11-23,7,0,-2.3436293619113155,,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1207,1279,embu,matakare,kenya,2009-11-22,6,0,-0.0847457848272359,,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1208,1280,embu,matakare,kenya,2009-11-22,6,0,-0.3253811639997599,1.0,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1209,1281,embu,matakare,kenya,2009-11-22,3,1,-1.1342830243682631,1.0,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1210,1282,embu,matakare,kenya,2009-11-22,4,0,-0.4284122318273379,,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1211,1283,embu,matakare,kenya,2009-11-22,2,0,1.8525786626470413,,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1212,1284,embu,matakare,kenya,2009-11-22,2,0,0.2893644743449142,,-0.540014726,37.45160569,-0.55,37.45,-0.55,37.45,-0.55,37.45,-0.520748006,37.4612314,3.2,-0.4441065266728401,-0.010227272727272795,371378291.799922,0.26882481586448864,0.6521753910411275
1213,1285,siaya,yombura,kenya,2009-12-07,3,0,3.5985645977485308,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1214,1286,siaya,yombura,kenya,2009-12-07,3,3,-0.5791657719262546,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1215,1287,siaya,yombura,kenya,2009-12-07,2,3,2.768585584705188,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1216,1288,siaya,yombura,kenya,2009-12-07,5,2,0.4344477751432503,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1217,1289,siaya,yombura,kenya,2009-12-07,4,1,0.802564082060629,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1218,1290,siaya,yombura,kenya,2009-12-07,5,4,2.759464730626241,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1219,1291,siaya,yombura,kenya,2009-12-07,3,1,2.669226463436545,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1220,1292,siaya,yombura,kenya,2009-12-07,3,0,3.272775469130839,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1221,1293,siaya,yombura,kenya,2009-12-07,4,1,0.9156737964248448,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1222,1294,siaya,yombura,kenya,2009-12-07,4,1,3.172510727808954,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1223,1295,siaya,yombura,kenya,2009-12-07,7,6,-1.1350785649162072,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1224,1296,siaya,yombura,kenya,2009-12-07,6,1,-0.1283815146924198,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1225,1297,siaya,yombura,kenya,2009-12-07,7,1,0.9517691033007234,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1226,1298,siaya,yombura,kenya,2009-12-07,6,0,3.173416347862196,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1227,1299,siaya,yombura,kenya,2009-12-07,5,1,1.2454772929318136,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1228,1300,siaya,yombura,kenya,2009-12-07,3,2,0.93206841720423,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1229,1301,siaya,yombura,kenya,2009-12-07,5,0,3.6587234425416617,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1230,1302,siaya,yombura,kenya,2009-12-07,7,0,3.2034957702587614,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1231,1303,siaya,yombura,kenya,2009-12-07,2,0,3.033650526810421,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1232,1304,siaya,yombura,kenya,2009-12-07,5,0,3.093204554804688,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1233,1305,siaya,yombura,kenya,2009-12-07,7,0,2.558782366624802,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1234,1306,siaya,yombura,kenya,2009-12-07,7,0,2.000966313855226,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1235,1307,siaya,uhanya,kenya,2009-12-07,6,0,-0.9989256235837184,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1236,1308,siaya,awello,kenya,2009-12-08,4,0,1.7867384105203326,,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1237,1309,siaya,awello,kenya,2009-12-08,1,2,1.0220713248644462,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1238,1310,siaya,awello,kenya,2009-11-08,6,0,1.709561280828711,,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1239,1311,siaya,awello,kenya,2009-12-08,6,2,3.173416347862196,0.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1240,1312,siaya,awello,kenya,2009-12-08,5,2,1.5182340216697308,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1241,1313,siaya,awello,kenya,2009-12-08,7,1,-0.3002962456226012,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1242,1314,siaya,awello,kenya,2009-12-08,2,1,1.0950093051575087,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1243,1315,siaya,awello,kenya,2009-12-08,5,1,1.5801227371635027,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1244,1316,siaya,awello,kenya,2009-12-08,5,1,2.4990957103544247,0.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1245,1317,siaya,awello,kenya,2009-12-08,4,4,0.1635800922164917,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1246,1318,siaya,awello,kenya,2009-12-08,2,1,3.667844296620608,0.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1247,1319,siaya,awello,kenya,2009-12-08,1,1,2.0767471112560703,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1248,1320,siaya,awello,kenya,2009-12-08,4,1,0.115421142733125,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1249,1321,siaya,ukwala 'b',kenya,2009-12-09,4,2,-1.7469044065309611,1.0,0.196054801,34.18935761,0.2,34.2,0.2,34.2,0.2,34.2,0.209249397,34.12532523,1.8,-0.2963634861840142,0.03660130718954246,554099047.741982,0.33112001234617267,0.42753685977652406
1250,1322,siaya,ukwala 'b',kenya,2009-12-09,3,0,1.9736827191462047,,0.196054801,34.18935761,0.2,34.2,0.2,34.2,0.2,34.2,0.209249397,34.12532523,1.8,-0.2963634861840142,0.03660130718954246,554099047.741982,0.33112001234617267,0.42753685977652406
1251,1323,siaya,ukwala 'b',kenya,2009-12-09,9,0,2.579307503411933,,0.196054801,34.18935761,0.2,34.2,0.2,34.2,0.2,34.2,0.209249397,34.12532523,1.8,-0.2963634861840142,0.03660130718954246,554099047.741982,0.33112001234617267,0.42753685977652406
1252,1324,siaya,uhanya,kenya,2009-12-07,3,1,3.272775469130839,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1253,1325,siaya,uhanya,kenya,2009-12-07,8,1,3.5735696930964944,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1254,1326,siaya,uhanya,kenya,2009-12-07,2,1,3.053098658275934,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1255,1327,siaya,sinaga,kenya,2009-12-05,11,0,3.21352224439095,,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1256,1328,siaya,sinaga,kenya,2009-12-05,2,0,3.116362472668698,,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1257,1329,siaya,sinaga,kenya,2009-12-05,5,0,3.908479675793132,,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1258,1330,siaya,uhanya,kenya,2009-12-07,2,0,1.489884469973806,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1259,1331,siaya,uhanya,kenya,2009-12-07,6,1,0.8113080402770658,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1260,1332,siaya,uhanya,kenya,2009-12-06,4,1,1.4284711291494692,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1261,1334,siaya,uhanya,kenya,2009-12-07,3,3,1.5892435912424487,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1262,1335,siaya,uhanya,kenya,2009-12-07,4,1,-1.8811563846452477,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1263,1336,siaya,uhanya,kenya,2009-12-07,2,1,-0.236334461234399,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1264,1337,siaya,uhanya,kenya,2009-12-07,3,3,0.8133067329165453,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1265,1338,siaya,uhanya,kenya,2009-12-07,3,2,0.8107945836009147,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1266,1339,siaya,uhanya,kenya,2009-12-07,2,2,2.669226463436545,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1267,1340,siaya,uhanya,kenya,2009-11-07,2,0,2.4389368655612933,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1268,1341,siaya,sinaga,kenya,2009-11-07,5,0,1.7333876183075956,,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1269,1342,siaya,sinaga,kenya,2009-11-07,6,0,3.212616624337708,,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1270,1343,siaya,uhanya,kenya,2009-12-07,5,0,2.498623521831671,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1271,1344,siaya,yombura,kenya,2009-11-07,5,0,3.6587234425416617,,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1272,1345,siaya,yombura,kenya,2009-12-07,2,2,-1.0785414816926029,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1273,1346,siaya,yombura,kenya,2009-12-07,3,1,-0.0745842143595271,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1274,1347,siaya,yombura,kenya,2009-12-07,4,1,0.6471126562925815,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1275,1348,siaya,yombura,kenya,2009-12-07,3,3,-0.8958289651062854,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1276,1350,siaya,yombura,kenya,2009-12-07,2,1,-0.1397750292654399,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1277,1351,siaya,yombura,kenya,2009-12-07,3,1,1.3256890859893216,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1278,1352,siaya,yombura,kenya,2009-12-07,3,1,3.053098658275934,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1279,1353,siaya,yombura,kenya,2009-12-07,6,2,3.0831780806724995,1.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1280,1354,siaya,yombura,kenya,2009-12-07,6,1,2.4685440994351056,0.0,0.065231303,34.28678507,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1281,1355,siaya,sinaga,kenya,2009-12-05,2,1,3.033045710011557,0.0,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1282,1356,siaya,awello,kenya,2009-12-08,3,4,-1.8130016957800112,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1283,1357,siaya,awello,kenya,2009-12-08,3,2,0.1791129631063582,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1284,1358,siaya,awello,kenya,2009-12-08,3,2,0.5062340925483748,1.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1285,1359,siaya,awello,kenya,2009-12-08,4,0,0.190226378269845,,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1286,1360,siaya,awello,kenya,2009-12-08,3,0,2.137126981242775,,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
1287,1361,siaya,sinaga,kenya,2009-11-05,5,1,3.7580825638103046,1.0,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1288,1363,siaya,sinaga,kenya,2009-12-05,4,1,-0.3955842679472282,1.0,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1289,1364,siaya,sinaga,kenya,2009-12-05,8,2,3.153363399597819,0.0,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1290,1365,siaya,sinaga,kenya,2009-12-05,2,0,3.152457779544577,,0.056656404,34.51714114,0.05,34.5,0.05,34.5,0.05,34.5,0.055616268,34.51724132,1.6,-0.21825048327445984,-0.0884615384615385,619036553.4709713,0.28840199869454786,0.3344935594566642
1291,1366,siaya,awello,kenya,2009-12-08,4,1,0.4324424803168126,0.0,0.065469979,34.28796477,0.05,34.3,0.05,34.3,0.05,34.3,0.062103474,34.2904463,1.2,-0.2766898274421692,-0.0777777777777778,700261152.4223269,0.31397892230717084,0.050200379628041115
