,house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
1756,1805,south_africa,4,0,-0.7437834775221375,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1757,1806,south_africa,2,0,2.881197306878211,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1758,1807,south_africa,5,1,-1.48672869149287,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1759,1808,south_africa,5,0,2.655001526893345,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1760,1809,south_africa,4,0,0.7108864404969747,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1761,1810,south_africa,4,1,3.355496147416538,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1762,1812,south_africa,5,0,1.4415037207397652,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1763,1813,south_africa,2,1,2.1729968277158864,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1764,1815,south_africa,3,0,3.4209959458491603,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1765,1816,south_africa,2,0,-0.508286415705381,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1766,1817,south_africa,1,0,-1.419231720434638,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1767,1818,south_africa,1,0,2.739399026274315,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1768,1819,south_africa,3,0,0.3155140310594149,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1769,1820,south_africa,2,0,2.762586153202971,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1770,1821,south_africa,4,0,3.255792902054796,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1771,1822,south_africa,2,0,0.2345250138212787,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1772,1823,south_africa,5,0,0.334778677657245,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1773,1824,south_africa,2,0,1.772816915124105,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1774,1825,south_africa,4,0,2.85673426357938,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1775,1826,south_africa,2,1,0.3061346216169708,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1776,1827,south_africa,4,0,2.2115261209115467,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1777,1828,south_africa,1,0,2.565872461167439,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1778,1829,south_africa,3,0,0.7494157336926348,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1779,1830,south_africa,3,0,-0.6817457366131016,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1780,1831,south_africa,3,0,1.7817142325622413,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1781,1832,south_africa,4,0,-1.5040309340530038,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1782,1833,south_africa,2,0,0.396648826331772,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1783,1834,south_africa,1,0,-1.625257577713459,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1784,1835,south_africa,7,0,-0.2569332701487393,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1785,1836,south_africa,6,0,-2.2139294593187144,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1786,1837,south_africa,8,0,-1.606775715908097,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1787,1838,south_africa,4,0,0.3041785226621879,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1788,1839,south_africa,3,0,0.2725255930355079,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1789,1840,south_africa,2,0,1.2178806535501907,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1790,1841,south_africa,3,0,-1.7182417998129134,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1791,1843,south_africa,7,0,-0.2823038085692002,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1792,1844,south_africa,4,0,-0.1859030740527998,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1793,1845,south_africa,8,0,-0.7202750298087616,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1794,1846,south_africa,1,0,-1.3454546164421164,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1795,1847,south_africa,4,1,0.0769872708803144,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1796,1848,south_africa,5,4,0.1652600102196936,1.0,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1797,1849,south_africa,1,0,0.9747026638230828,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1798,1850,south_africa,5,0,-2.6476672472811145,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1799,1851,south_africa,7,0,-0.7009328816836813,,modimolle,-24.4465,28.184,waterberg district municipality,-24.45,28.2,-1.9054588675498962,-1.982502281665802,1.5,0.6,-2.9727062582969666,0.06666666666666665,138185688.77043134,0.213177637907311,1.0227668222122492
1800,1852,south_africa,3,0,0.3540433242550751,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1801,1853,south_africa,3,0,-0.6624035884880213,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1802,1854,south_africa,4,0,-1.9018513066981784,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1803,1855,south_africa,6,0,0.3055556834095611,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1804,1856,south_africa,3,0,-0.5468157089010411,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1805,1857,south_africa,3,0,0.1900065309209172,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1806,1858,south_africa,7,0,-1.510048038792542,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1807,1859,south_africa,4,0,-0.8013221009305157,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1808,1860,south_africa,4,0,-0.9040668827856092,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1809,1861,south_africa,1,0,-0.4264387575806027,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1810,1862,south_africa,3,0,-3.0767838555192237,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1811,1863,south_africa,5,0,-0.2694607108373136,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1812,1864,south_africa,2,0,-0.8990994422989154,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1813,1865,south_africa,7,0,-0.0934327703832157,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1814,1866,south_africa,4,0,-0.4941374196180803,1.0,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1815,1867,south_africa,9,0,0.3736844170691222,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1816,1868,south_africa,7,0,-0.6110311975604745,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1817,1869,south_africa,5,0,-0.6230390570347597,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1818,1870,south_africa,2,0,-0.4589424332151383,1.0,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1819,1871,south_africa,3,0,1.9572715129185263,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1820,1872,south_africa,6,0,-0.1446991900132714,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1821,1873,south_africa,2,0,-1.6023165710798504,1.0,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1822,1874,south_africa,3,0,0.9136308153769972,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
1823,1875,south_africa,3,0,0.7534852522989763,,bela-bela,-24.8868,28.28839,waterberg district municipality,-24.9,28.3,-1.834234893321991,-1.8993034362792969,2.0,0.6,-3.826785922050476,0.06666666666666665,136879424.7192286,0.21909877366428718,-1.8707095983229658
