,house,country,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
30,415,senegal,0.2,-20.51145362854004,-0.19999999999999984,157447.57653446685,0.10898183403920961,0.0
31,819,senegal,0.0,0.0,0.0,0.0,0.2068500030470947,0.0
32,1777,senegal,0.2,-2.802797555923462,-0.19999999999999984,20381946.084123164,0.2566560701223253,2.5687555136588065
33,1554,senegal,0.2,-2.8554277420043945,-0.19999999999999973,121965880.44110934,0.1573156957932611,-0.7169650287271986
34,1742,senegal,0.0,0.0,0.0,0.0,0.20197392482888424,0.0
35,152,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
36,1860,senegal,0.0,0.0,0.0,0.0,0.15500495166200828,0.0
37,21,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
38,1435,senegal,0.2,-2.779369592666626,-0.19999999999999973,121965880.44110934,0.153998833792147,-0.5527979538205355
39,145,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
40,1312,senegal,0.0,0.0,0.0,0.0,0.1822150034646987,0.0
41,143,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
42,1739,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
43,441,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
44,725,senegal,,,,,,
45,153,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
46,854,senegal,0.0,0.0,0.0,0.0,0.1888813782738505,0.0
47,927,senegal,,,,,,
48,823,senegal,0.0,0.0,0.0,0.0,0.20728148240588667,0.0
49,1704,senegal,0.0,0.0,0.0,0.0,0.14624624880965564,0.0
50,466,senegal,0.2,-20.56623077392578,-0.19999999999999984,157447.57653446685,0.10898183403920961,3.545082258589259
51,78,senegal,0.4,-3.2425476908683777,-0.3999999999999999,184980.15655949863,0.14062749229783772,0.9019371421648715
52,941,senegal,,,,,,
53,627,senegal,0.2,-20.675832748413086,-0.19999999999999984,179740.35596301858,0.18828021833687897,8.254026854159779
54,1774,senegal,0.2,-2.802797555923462,-0.19999999999999984,20381946.084123164,0.2566560701223253,2.5687555136588065
55,1444,senegal,0.2,-2.779369592666626,-0.19999999999999973,121965880.44110934,0.153998833792147,-0.5527979538205355
56,954,senegal,,,,,,
57,726,senegal,0.0,0.0,0.0,0.0,0.1903920850097714,0.0
58,18,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
59,1001,senegal,0.0,0.0,0.0,0.0,0.17881439910064617,0.0
60,344,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
61,348,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
62,991,senegal,0.0,0.0,0.0,0.0,0.17881439910064617,0.0
63,1771,senegal,0.2,-2.802797555923462,-0.19999999999999984,20381946.084123164,0.2566560701223253,2.5687555136588065
64,1981,senegal,0.2,-1.324793815612793,-0.19999999999999973,51933248.42775294,0.145028161062628,-1.0734122377505313
65,251,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
66,809,senegal,0.0,0.0,0.0,0.0,0.20728148240588667,0.0
67,736,senegal,0.0,0.0,0.0,0.0,0.1903920850097714,0.0
68,1364,senegal,0.2,-2.8143858909606934,-0.19999999999999973,121965880.44110934,0.15589432710145062,-0.5200260481958895
69,940,senegal,,,,,,
70,44,senegal,0.0,0.0,0.0,0.0,0.10319156482409106,0.0
71,1888,senegal,0.2,-1.324793815612793,-0.19999999999999973,51933248.42775294,0.145028161062628,-1.0734122377505313
72,999,senegal,0.0,0.0,0.0,0.0,0.17881439910064617,0.0
73,1893,senegal,0.2,-1.2934894561767578,-0.19999999999999973,51933248.42775294,0.14528045684780805,-1.2787720290299134
74,947,senegal,0.0,0.0,0.0,0.0,0.18403327409969128,0.0
75,605,senegal,0.0,0.0,0.0,0.0,0.16759902272620703,0.0
76,930,senegal,,,,,,
77,147,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
78,1019,senegal,0.0,0.0,0.0,0.0,0.1787053451419866,0.0
79,987,senegal,,,,,,
80,140,senegal,0.0,0.0,0.0,0.0,0.19512532544282202,0.0
81,1039,senegal,0.0,0.0,0.0,0.0,0.1813991577423704,0.0
82,112,senegal,0.2,-20.56623077392578,-0.19999999999999984,157447.57653446685,0.10898183403920961,3.545082258589259
83,1041,senegal,0.0,0.0,0.0,0.0,0.1813991577423704,0.0
84,1058,senegal,0.0,0.0,0.0,0.0,0.17471132878684892,0.0
85,1740,senegal,0.2,-3.17159104347229,-0.19999999999999973,121965880.44110934,0.17367146808388914,-0.05237268956559904
