,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
381,401,rachuonyo,ayuang,kenya,11/19/2009,6,2,3.62864402,1.0,-0.495313912,34.73284732,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
382,402,rachuonyo,ayuang,kenya,11/19/2009,3,2,3.568485175,1.0,-0.495313912,34.73284732,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
383,403,rachuonyo,ayuang,kenya,11/19/2009,4,3,3.687897245,1.0,-0.495313912,34.73284732,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
384,404,rachuonyo,ayuang,kenya,11/18/2009,3,1,3.447602144,1.0,-0.495313912,34.73284732,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
385,405,rachuonyo,karianya,kenya,11/18/2009,7,1,3.398375393,1.0,-0.502554,34.73417442,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
386,406,rachuonyo,karianya,kenya,11/18/2009,6,1,-1.171773061,1.0,-0.502554,34.73417442,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
387,407,rachuonyo,karianya,kenya,11/18/2009,3,1,-2.287086823,1.0,-0.502554,34.73417442,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
388,408,nakuru,morop,kenya,11/10/2009,6,1,1.406806499,0.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
389,409,nakuru,morop,kenya,11/12/2009,2,1,2.171569255,1.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
390,410,nakuru,morop,kenya,11/12/2009,5,1,1.346647654,1.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
391,411,nakuru,london,kenya,11/10/2009,4,2,-3.090010867,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
392,412,nakuru,london,kenya,11/10/2009,1,1,-0.738106285,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
393,413,nakuru,london,kenya,11/12/2009,1,3,-1.725186442,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
394,414,nakuru,london,kenya,11/12/2009,1,4,-3.12009029,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
395,415,nakuru,london,kenya,11/14/2009,2,4,-2.711661397,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
396,416,nakuru,london,kenya,11/10/2009,5,2,-3.054918208,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
397,418,nakuru,plant breeding,kenya,11/12/2009,2,1,-0.325381164,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
398,419,nakuru,plant breeding,kenya,11/14/2009,1,2,-1.047078035,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
399,420,nakuru,plant breeding,kenya,11/14/2009,2,1,-1.725654464,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
400,421,rachuonyo,karianya,kenya,11/18/2009,7,0,2.571131547,,-0.502554,34.73417442,-0.5,34.75,-1.8049896955490112,-1.8318281173706055,2.0,0.4,-3.8205184936523438,-0.3999999999999999,421450978.453825,0.23887285487534776,0.1496298090184976
401,422,nakuru,plant breeding,kenya,11/14/2009,3,3,-1.66549562,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
402,423,nakuru,plant breeding,kenya,11/14/2009,1,1,-1.785813309,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
403,424,nakuru,plant breeding,kenya,11/14/2009,3,1,-0.286180888,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
404,425,nakuru,plant breeding,kenya,11/14/2009,6,1,-2.129732489,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
405,426,nakuru,ngondu,kenya,11/14/2009,3,3,-2.459620998,1.0,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
406,427,nakuru,ngondu,kenya,11/11/2009,2,2,0.24493468,1.0,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
407,428,nakuru,ngondu,kenya,11/12/2009,1,4,2.827617784,0.0,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
408,429,nakuru,morop,kenya,11/13/2009,4,1,2.849702998,1.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
409,430,nakuru,morop,kenya,11/10/2009,2,1,0.479028181,1.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
410,431,nakuru,plant breeding,kenya,11/14/2009,6,0,-0.084745785,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
411,432,nakuru,plant breeding,kenya,11/14/2009,6,0,-0.746283811,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
412,433,nakuru,london,kenya,11/10/2009,6,0,-2.663534322,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
413,434,nakuru,london,kenya,11/10/2009,4,0,-2.990651746,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
414,435,nakuru,london,kenya,11/10/2009,5,0,-3.069957919,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
415,436,nakuru,london,kenya,11/10/2009,2,0,-0.708026862,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
416,437,nakuru,london,kenya,11/10/2009,3,0,-1.139314994,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
417,438,nakuru,ngondu,kenya,11/12/2009,2,0,3.15245778,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
418,439,nakuru,ngondu,kenya,11/12/2009,1,0,1.41039814,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
419,440,nakuru,ngondu,kenya,11/13/2009,4,0,1.363182684,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
420,441,nakuru,ngondu,kenya,11/13/2009,5,0,-0.19594262,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
421,442,nakuru,ngondu,kenya,11/12/2009,1,0,0.199126207,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
422,443,nakuru,ngondu,kenya,11/11/2009,2,0,-0.286180888,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
423,444,nakuru,ngondu,kenya,11/13/2009,5,0,1.222812046,,-0.369182194,35.94336408,-0.35,35.95,-1.8103533387184143,-1.9271731972694397,2.0,0.8,-3.6518402298291526,-0.29999999999999993,322157893.9968456,0.19177434575980593,-1.27195412150372
424,445,nakuru,plant breeding,kenya,11/14/2009,2,0,-0.325381164,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
425,446,nakuru,plant breeding,kenya,11/14/2009,1,0,-0.286180888,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
426,447,nakuru,morop,kenya,11/10/2009,1,0,-1.815892732,,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
427,448,nakuru,plant breeding,kenya,11/14/2009,1,0,-1.785813309,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
428,449,nakuru,morop,kenya,11/10/2009,11,0,-1.098850087,,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
429,450,nakuru,morop,kenya,11/11/2009,6,1,1.406806499,1.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
430,451,nakuru,morop,kenya,11/11/2009,8,1,2.674089956,1.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
431,452,nakuru,london,kenya,11/10/2009,5,0,-1.72095893,,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
432,453,nakuru,plant breeding,kenya,11/14/2009,4,1,-2.412797404,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
433,454,nakuru,plant breeding,kenya,11/14/2009,6,1,-2.877917638,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
434,455,nakuru,plant breeding,kenya,11/14/2009,4,1,-3.118553018,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
435,456,nakuru,plant breeding,kenya,11/14/2009,4,4,-0.970094568,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
436,457,nakuru,plant breeding,kenya,11/14/2009,5,1,-2.189891334,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
437,458,nakuru,london,kenya,11/10/2009,5,1,-2.928390287,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
438,459,nakuru,london,kenya,11/10/2009,5,1,-3.054918208,1.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
439,460,nakuru,london,kenya,11/10/2009,3,2,-3.104334402,0.0,-0.275922368,36.07027959,-0.3,36.05,-1.8573858737945557,-1.9762049118677776,2.0,0.6,-3.7147717475891113,-0.5999999999999999,371501488.3083488,0.17299280969731395,-1.0054061199623072
440,461,nakuru,section 58,kenya,11/14/2009,7,0,-3.196856835,,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
441,462,nakuru,section 58,kenya,11/11/2009,4,3,-2.982630567,1.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
442,463,nakuru,section 58,kenya,11/13/2009,5,2,-2.970598798,1.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
443,464,nakuru,section 58,kenya,11/10/2009,7,1,-2.371874547,1.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
444,465,nakuru,section 58,kenya,11/12/2009,2,1,-2.361980701,1.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
445,466,nakuru,section 58,kenya,11/13/2009,4,3,-2.99638116,1.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
446,467,nakuru,section 58,kenya,11/11/2009,4,2,-3.649200563,0.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
447,468,nakuru,morop,kenya,11/10/2009,6,1,1.406806499,0.0,-0.110336674,35.94205931,-0.1,35.95,-1.7097965876261394,-1.7587907711664836,1.5,0.8,-2.617211937904358,-0.29999999999999993,279176940.63850015,0.20723545622717054,-0.5538160389278398
448,469,nakuru,section 58,kenya,11/11/2009,4,3,-2.982630567,1.0,-0.283812727,36.09431466,-0.3,36.1,-1.8410974740982056,-1.950044830640157,2.0,0.6,-3.682194948196411,-0.5999999999999999,371501488.3083488,0.17070980063279748,-0.6307676315926216
449,470,nairobi,kileleshwa,kenya,11/24/2009,4,0,-2.928390287,,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
450,471,nairobi,kileleshwa,kenya,11/24/2009,1,0,-3.784654991,,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
451,472,nairobi,kileleshwa,kenya,11/23/2009,4,1,-3.511988702,0.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
452,473,nairobi,kileleshwa,kenya,11/24/2009,2,2,-3.772623222,1.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
453,474,nairobi,kileleshwa,kenya,11/24/2009,5,1,-3.753716157,1.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
454,475,nairobi,kileleshwa,kenya,11/23/2009,1,4,-3.776633812,0.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
455,476,nairobi,kileleshwa,kenya,11/24/2009,1,0,-2.616533891,,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
456,477,nairobi,kileleshwa,kenya,11/23/2009,2,1,-3.756580863,0.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
457,478,nairobi,kileleshwa,kenya,11/23/2009,1,1,-3.127479817,1.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
458,479,nairobi,kileleshwa,kenya,11/23/2009,2,1,-3.673264101,0.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
459,480,nairobi,kileleshwa,kenya,11/23/2009,5,1,-3.386847219,0.0,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
460,481,nairobi,kileleshwa,kenya,11/23/2009,1,0,-3.100037342,,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
461,482,nairobi,kileleshwa,kenya,11/23/2009,3,0,-3.48620634,,-1.277725066,36.79054034,-1.3,36.8,-1.752311885356903,-1.818533331155777,2.25,0.6,-3.966824859380722,0.06666666666666665,413029382.9447616,0.19164837633405407,-2.4186223658082064
462,484,machakos,makadara,kenya,12/11/2009,5,1,-3.180814476,0.0,-1.296292895,36.87271104,-1.3,36.85,-1.781482756137848,-1.8480762243270874,2.25,0.6,-4.020374655723572,0.06666666666666665,413029382.9447616,0.18488966184246364,-2.518953119160753
463,485,machakos,makadara,kenya,11/12/2009,3,2,-1.566136498,0.0,-1.296292895,36.87271104,-1.3,36.85,-1.781482756137848,-1.8480762243270874,2.25,0.6,-4.020374655723572,0.06666666666666665,413029382.9447616,0.18488966184246364,-2.518953119160753
