house,census_tract,country,interview_date,lat,long,hh_size,migrant_num,wealth_index,remit,frequency,severity,dispersion,area,SVI_severity,pop_cent_lat,pop_cent_long,NDVI_mean
1667,nandjigui,senegal,2009-11-01,14.1046257,-15.54985414,8,1,-3.11045682527071,1,0.2,-3.7520689964294434,-0.19999999999999973,40611737.75569371,1.924866090235464,14.0770377,-15.5307987,0.1960147009289913
1464,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,4,3,-3.49633012652527,1,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
58,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,8,0,-1.44287021508808,NA,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
1503,diamel,senegal,2009-11-01,15.83897387,-13.22043021,4,1,-3.49633012652527,1,0.6,-1.8558387358983357,-0.5999999999999999,55268526.38113218,0.4310740408497382,15.71702669,-13.36263999,0.163726481540929
1596,sorry,senegal,2009-11-01,15.20066949,-12.94539215,5,1,-2.75622943682803,1,0.6,-1.9743191401163735,1.4,56480806.52208929,0.37369348981896616,15.23872587,-13.36263999,0.18089102380088468
1669,darou nandjigui,senegal,2009-11-01,14.1046257,-15.54985414,7,2,-3.3434252323284,1,0.2,-3.7520689964294434,-0.19999999999999973,40611737.75569371,1.924866090235464,14.0770377,-15.5307987,0.1960147009289913
1433,golere,senegal,2009-11-01,16.24895647,-14.10938504,9,1,-3.32747291566184,1,0.6,-2.093017667531967,0.06666666666666665,67380541.52758223,0.9069532672809756,16.42033799,-14.01712506,0.15590663399322888
1456,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,7,2,-3.61281433005411,1,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
1921,nanaye,senegal,2009-11-01,16.24874342,-14.10811085,7,1,-2.33264180123349,1,0.6,-2.093017667531967,0.06666666666666665,67380541.52758223,0.9069532672809756,16.42033799,-14.01712506,0.15590663399322888
1331,aoure,senegal,2009-11-01,15.14596428,-12.94689277,8,1,-4.28074147297397,1,0.6,-1.9986534118652344,1.4,56480806.52208929,0.2935821524812565,15.23872587,-13.36263999,0.1825244970789492
479,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,8,0,-1.13224567234449,NA,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
1469,asnde balla,senegal,2009-11-01,14.47940917,-14.51631588,5,0,-2.61919142097455,NA,0.6,-2.409195383389791,1.4,180363716.8325099,0.7856890285388708,14.47252629,-14.56250057,0.2046936484867945
1593,sorry,senegal,2009-11-01,15.20066949,-12.94539215,5,0,-3.06472560217707,NA,0.6,-1.9743191401163735,1.4,56480806.52208929,0.37369348981896616,15.23872587,-13.36263999,0.18089102380088468
1460,medina torobe,senegal,2009-11-01,15.41865156,-13.18384815,4,0,-3.01295484505314,1,0.6,-1.7538409531116486,0.06666666666666665,31893940.416139115,0.2595341742764887,15.38130032,-13.36263999,0.17389833026914428
3035,liberte 6,senegal,2009-11-01,14.73104,-17.46105,5,0,-1.30731834992478,1,0,0,0,0,0,14.72402296,-17.45998489,0.10319156482409106
1877,dodele,senegal,2009-11-01,16.50354464,-14.42019001,8,1,-1.7396854714832,1,0.6,-1.44758939743042,0.06666666666666665,87915352.91104256,0.43111990718253834,16.47147469,-14.56250057,0.145028161062628
1120,sara ndiougary,senegal,2009-11-01,NA,NA,5,1,-1.57378325858809,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1649,keur amath drame,senegal,2009-11-01,13.78607662,-15.79470889,20,1,-2.99979891035956,0,0.4,-2.613256871700287,0.6000000000000005,34359803.787766814,-0.02747643903170016,13.7751637,-15.78133054,0.20593115061153844
1664,darou nandjigui,senegal,2009-11-01,14.1046257,-15.54985414,10,0,-2.76424632558169,NA,0.2,-3.7520689964294434,-0.19999999999999973,40611737.75569371,1.924866090235464,14.0770377,-15.5307987,0.1960147009289913
1651,keur ndiogou dieng,senegal,2009-11-01,13.78607662,-15.79470889,12,2,-3.76442433006675,1,0.4,-2.613256871700287,0.6000000000000005,34359803.787766814,-0.02747643903170016,13.7751637,-15.78133054,0.20593115061153844
1488,diamel,senegal,2009-11-01,15.83897387,-13.22043021,13,0,-4.28426258365186,NA,0.6,-1.8558387358983357,-0.5999999999999999,55268526.38113218,0.4310740408497382,15.71702669,-13.36263999,0.163726481540929
484,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,5,3,-2.45728580303835,1,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
1594,sorry,senegal,2009-11-01,15.20066949,-12.94539215,12,0,-3.00936064947057,NA,0.6,-1.9743191401163735,1.4,56480806.52208929,0.37369348981896616,15.23872587,-13.36263999,0.18089102380088468
1958,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,4,0,-2.69687836556636,NA,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1878,dodele,senegal,2009-11-01,16.50354464,-14.42019001,8,0,-2.8532735615352,NA,0.6,-1.44758939743042,0.06666666666666665,87915352.91104256,0.43111990718253834,16.47147469,-14.56250057,0.145028161062628
1386,boynadji roumbe,senegal,2009-11-01,NA,NA,4,0,-4.01696188682698,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1129,sara ndiougary,senegal,2009-11-01,NA,NA,8,1,-1.60110667552227,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1432,golere,senegal,2009-11-01,16.24895647,-14.10938504,7,0,-3.44422679464267,NA,0.6,-2.093017667531967,0.06666666666666665,67380541.52758223,0.9069532672809756,16.42033799,-14.01712506,0.15590663399322888
965,ndiagne,senegal,2009-11-01,15.51803969,-16.05754713,5,2,-4.79000213300807,1,0.6,-2.472675383090973,0.06666666666666665,29634013.95515437,0.7489605635042603,15.38130032,-16.02810215,0.18757008018536236
847,medinatoul nord,senegal,2009-11-01,14.65733141,-16.23486005,12,0,-2.58623721156716,NA,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
757,medinatoul est,senegal,2009-11-01,NA,NA,14,3,-1.25649548944192,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
1913,nanaye,senegal,2009-11-01,16.24874342,-14.10811085,16,0,-2.46724576975571,NA,0.6,-2.093017667531967,0.06666666666666665,67380541.52758223,0.9069532672809756,16.42033799,-14.01712506,0.15590663399322888
1324,aoure,senegal,2009-11-01,15.14596428,-12.94689277,15,0,-3.85715383737942,1,0.6,-1.9986534118652344,1.4,56480806.52208929,0.2935821524812565,15.23872587,-13.36263999,0.1825244970789492
1286,mbacke khewar,senegal,2009-11-01,14.80411689,-15.91020024,8,0,-1.80675166564579,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1442,badel,senegal,2009-11-01,15.96479168,-13.59455201,10,2,-3.79244039097451,1,0.6,-1.3860496282577517,-0.5999999999999999,69908285.96822166,0.762616218833181,16.0110665,-13.6728487,0.16077237683599394
485,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,11,1,-2.62554076369113,1,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
1918,nanaye,senegal,2009-11-01,16.24874342,-14.10811085,7,0,-4.94531440437986,NA,0.6,-2.093017667531967,0.06666666666666665,67380541.52758223,0.9069532672809756,16.42033799,-14.01712506,0.15590663399322888
1306,darou khoudoss i,senegal,2009-11-01,14.8653417,-15.87905597,6,0,-1.66202933579731,NA,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
475,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,9,0,-2.40392582813044,NA,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
1230,cite basse,senegal,2009-11-01,14.6563781,-16.23450966,12,2,-1.80181038003192,0,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
56,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,1,0,-2.40151845095551,NA,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
1227,thierno kandji,senegal,2009-11-01,14.6563661,-16.23464222,10,3,-1.88051427346657,1,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
1226,thierno kandji,senegal,2009-11-01,14.6563661,-16.23464222,4,1,-1.67343124497084,0,0.2,-3.180641412734986,-0.19999999999999973,40611737.75569371,0.6303187841263145,14.66195934,-16.23192106,0.1888813782738505
766,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,7,0,-1.00671230739977,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
609,diokoul kaw,senegal,2009-11-01,14.71694283,-17.29013219,8,0,-0.251590617377414,NA,0,0,0,0,0,14.72094534,-17.34454455,0.16759902272620705
1090,ndorong,senegal,2009-11-01,14.08694396,-16.35938655,4,0,-1.73442709619722,NA,0.2,-3.3610024452209473,-0.19999999999999973,40611737.75569371,-0.09217378962256968,14.0770377,-16.39672928,0.1833593257273463
398,cite des enseignants,senegal,2009-11-01,14.77683245,-17.40519022,4,0,-1.26556609301943,NA,0.2,-3.452143669128418,-0.19999999999999984,69691.75401648635,0,14.77734506,-17.39599836,0.1089818340392096
450,arafat,senegal,2009-11-01,14.71105977,-17.4688686,4,1,-1.21590410720137,1,0,0,0,0,0,14.72094534,-17.45998489,0.10319156482409106
629,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,9,2,-0.994337609317206,1,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
1892,sourboti,senegal,2009-11-01,16.22157694370984,-14.09291881,1,0,-1.11384874364369,NA,0.6,-2.074509412050247,0.06666666666666665,67380541.52758223,0.9229745510159756,16.42033799,-14.01712506,0.16312271312911902
886,leona sud,senegal,2009-11-01,14.69755622,-16.45053577,2,0,0.145171231269527,NA,0.4,-2.1973668932914734,0.6000000000000005,56448417.362842165,0.07814291359068906,14.72094534,-16.45109143,0.19512703103288512
1970,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,8,2,-2.34893227607504,1,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1662,darou nandjigui,senegal,2009-11-01,14.1046257,-15.54985414,10,2,-1.38063795717625,1,0.2,-3.7520689964294434,-0.19999999999999973,40611737.75569371,1.924866090235464,14.0770377,-15.5307987,0.1960147009289913
1962,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,7,1,-2.29391940805359,0,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1612,diandioly,senegal,2009-11-01,15.54077403,-13.24904558,8,0,-2.25468355105065,NA,0.6,-1.4896016120910645,0.06666666666666665,26500229.788067397,0.12725534897306626,15.6680352,-13.36263999,0.14903519149594585
623,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,2,0,0.108695911184245,1,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
1954,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,7,0,-0.150157874435414,NA,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1955,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,6,2,-2.79023737880671,1,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
638,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,6,2,0.509052681827235,1,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
633,niagha wolof,senegal,2009-11-01,14.82344849,-17.24397596,4,0,-1.56418835486768,NA,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
1953,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,9,0,-0.137215185154431,NA,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1346,agnam civol,senegal,2009-11-01,16.00801046,-13.68783836,6,0,-0.6533819762863,NA,0.2,-3.0171127319335938,-0.19999999999999973,47665098.4684764,0.8905791176999358,16.0110665,-13.6728487,0.1545433128570514
774,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,5,1,-0.004051439721567,1,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
1841,sor nord,senegal,2009-11-01,16.03200409,-16.47188231,9,2,0.540115136101594,0,0,0,0,0,0,16.0110665,-16.45109143,0.1302764969637759
1839,sor nord,senegal,2009-11-01,16.03200409,-16.47188231,6,4,0.633302498924671,1,0,0,0,0,0,16.0110665,-16.45109143,0.1302764969637759
1311,darou khoudouss,senegal,2009-11-01,14.8653417,-15.87905597,5,2,-0.401345907594155,1,0.2,-1.3787286281585691,-0.19999999999999973,88734721.23539704,0.4296550142673737,14.85551526,-15.88108409,0.1822150034646987
1116,sara ndiougary,senegal,2009-11-01,NA,NA,11,0,0.250198896207576,NA,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
71,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,9,1,0.540115136101594,0,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
1368,nguedjilogne somone,senegal,2009-11-01,15.9373344,-13.35219736,16,1,-2.15238869843495,1,0.6,-1.424777269363403,-0.5999999999999999,69908285.96822166,0.5708981717969052,16.0110665,-13.36263999,0.15589432710145062
791,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,8,5,-0.0362622087627638,0,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
1744,ndiaye counda,senegal,2009-11-01,14.1372415,-15.49080373,7,0,-1.40159753521089,NA,0.2,-3.6592421531677246,-0.19999999999999973,40611737.75569371,2.3602043459631092,14.13637726,-15.5307987,0.20197392482888424
1280,mbacke khewar,senegal,2009-11-01,14.80411689,-15.91020024,7,0,-0.0877971757881664,NA,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
793,guede bousso,senegal,2009-11-01,14.89820198,-15.86724177,4,1,0.66436495319903,1,0.2,-1.3924002647399902,-0.19999999999999973,88734721.23539704,0.45797913261875534,14.85551526,-15.88108409,0.1878702253657743
1375,nguidjilogne somone,senegal,2009-11-01,NA,NA,8,1,-0.776900429396693,1,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
554,samba niang,senegal,2009-11-01,14.80972717,-15.90288816,5,1,0.560823438951166,0,0.2,-1.349770188331604,-0.19999999999999973,88734721.23539704,0.5545915366157987,14.81724179,-15.88108409,0.18846073628041107
1361,agnam civol,senegal,2009-11-01,16.00801046,-13.68783836,11,3,-0.0318247152949981,1,0.2,-3.0171127319335938,-0.19999999999999973,47665098.4684764,0.8905791176999358,16.0110665,-13.6728487,0.1545433128570514
61,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,7,1,-0.530808172376752,0,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
628,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,8,1,-1.57978555775907,0,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
59,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,7,0,0.453388396838186,NA,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
491,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,7,2,0.602240044650312,1,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
741,medinatoul est,senegal,2009-11-01,NA,NA,9,1,0.540115136101594,0,NA,NA,NA,NA,NA,14.72402296,-17.45998489,NA
72,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,3,0,-0.683713066573616,NA,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
1960,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,9,1,-0.0207309816255842,1,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1067,santhiaba centre,senegal,2009-11-01,15.6277561,-16.22782692,5,2,0.0569251540603135,1,0.6,-2.5588854551315308,-0.5999999999999999,30282955.40571375,0.7111154181732052,15.6680352,-16.23192106,0.17471132878684892
1357,sinthiou cire mato,senegal,2009-11-01,16.04509141,-13.72755926,4,3,-2.34893227607504,1,0.2,-4.243414402008057,-0.19999999999999973,31792169.6249615,0.16731002654052762,16.0110665,-13.6728487,0.15316924169995985
622,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,14,0,-0.0983871173114819,NA,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
74,ousmane faye 05,senegal,2009-11-01,14.8268,-17.27016,5,1,1.09839068513751,0,0.2,-3.4610235691070557,-0.19999999999999984,108414.2033981107,0,14.81724179,-17.22764196,0.16536920706506136
631,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,7,1,-1.10198839337533,0,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
1746,ndiaye counda,senegal,2009-11-01,14.1372415,-15.49080373,3,1,-1.62447074247078,1,0.2,-3.6592421531677246,-0.19999999999999973,40611737.75569371,2.3602043459631092,14.13637726,-15.5307987,0.20197392482888424
1396,boynadji roumde,senegal,2009-11-01,15.66051954,-13.35041654,20,1,-2.21742707222107,1,0.4,-2.7332383394241333,-0.3999999999999999,17354546.875206813,0.2764973600953168,15.6680352,-13.36263999,0.153998833792147
1959,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,8,0,-2.00486129807624,NA,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
640,niagha ouolof,senegal,2009-11-01,14.80539524,-17.23892342,8,2,-0.551650917597871,1,0.2,-3.478778123855591,-0.19999999999999984,108414.2033981107,1.0955087139818869,14.81724179,-17.22764196,0.18828021833687897
1358,sinthiou sire mato,senegal,2009-11-01,16.00801046,-13.68783836,15,2,-2.16565631509714,1,0.2,-3.0171127319335938,-0.19999999999999973,47665098.4684764,0.8905791176999358,16.0110665,-13.6728487,0.1545433128570514
1957,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,7,0,-1.2771465092788,NA,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
827,medinatoul,senegal,2009-11-01,14.73727345,-16.24237956,3,0,-0.613893090062097,NA,0.4,-2.1978121399879456,0.6000000000000005,56448417.362842165,0.2934550520574559,14.74391863,-16.24558632,0.1894486964504248
1965,bouleydi,senegal,2009-11-01,16.58435183,-15.45257669,7,4,-0.478220884535751,1,0,0,0,0,0,16.47147469,-15.40508637,0.14945886918187656
1815,pikine,senegal,2009-11-01,16.11042196,-16.49496496,7,0,-0.265101297856811,NA,0,0,0,0,0,16.0110665,-16.49789432,0.10660249928526276
1370,nguidjilogne somona,senegal,2009-11-01,15.9373344,-13.35219736,17,0,-1.59858536390882,NA,0.6,-1.424777269363403,-0.5999999999999999,69908285.96822166,0.5708981717969052,16.0110665,-13.36263999,0.15589432710145062
1410,moderne ii,senegal,2009-11-01,15.61359152,-13.32345921,6,0,-1.44646513708413,NA,0.4,-1.541080117225647,-0.3999999999999999,45684180.71793652,0.01543036411523599,15.6680352,-13.36263999,0.1573156957932611
1056,santhiaba centre,senegal,2009-11-01,15.6277561,-16.22782692,9,1,1.11611184910981,0,0.6,-2.5588854551315308,-0.5999999999999999,30282955.40571375,0.7111154181732052,15.6680352,-16.23192106,0.17471132878684892
1811,pikine,senegal,2009-11-01,16.11042196,-16.49496496,7,1,0.133342275491506,1,0,0,0,0,0,16.0110665,-16.49789432,0.10660249928526276
1625,diandioly,senegal,2009-11-01,15.54077403,-13.24904558,5,1,0.848169110153919,1,0.6,-1.4896016120910645,0.06666666666666665,26500229.788067397,0.12725534897306626,15.6680352,-13.36263999,0.14903519149594585
483,darou salam,senegal,2009-11-01,15.44284137,-14.05528102,12,3,-1.12897367502491,1,0.2,-2.815380334854126,-0.19999999999999973,47665098.4684764,1.2517397690586012,15.38130032,-14.01712506,0.1822629119282697
