,house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
920,991,thika,githuguchu,kenya,2009-11-19,4,0,-0.4005609869444861,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
921,992,thika,githuguchu,kenya,2009-11-19,3,0,-1.7789964280022224,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
922,993,thika,majengo,kenya,2009-11-20,4,0,-1.958232071681296,,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
923,994,thika,majengo,kenya,2009-11-20,5,0,-0.9296459247116408,,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
924,995,thika,majengo,kenya,2009-11-20,5,0,-2.788925269609796,,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
925,996,thika,githuguchu,kenya,2009-11-19,4,0,0.4319391061735211,1.0,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
926,997,thika,githuguchu,kenya,2009-11-19,3,0,0.7242492181210851,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
927,998,thika,mabanda,kenya,2009-11-18,2,0,-1.2702057668721352,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
928,999,thika,juja,kenya,2009-11-21,2,5,2.4589898138256703,0.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
929,1000,thika,mabanda,kenya,2009-11-18,4,0,0.3411888319719998,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
930,1001,thika,muirini,kenya,2009-11-19,3,0,0.2234125651109245,,-0.923809304,37.00615886,-0.9,37.0,-0.928184898,37.0013315,-1.8250339776277542,-2.1195825040340424,2.75,0.6,-4.997403651475906,0.06666666666666665,438434939.3244173,0.23547740506650156,0.21543836967892438
931,1002,thika,githuguchu,kenya,2009-11-19,2,0,-1.1392962614343574,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
932,1003,thika,githuguchu,kenya,2009-11-19,4,0,-0.3604550904157322,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
933,1004,thika,mabanda,kenya,2009-11-18,2,1,-1.149322735566546,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
934,1005,thika,juja,kenya,2009-11-20,4,1,-1.7881222897680062,1.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
935,1006,thika,juja,kenya,2009-11-20,4,1,-2.345938342537582,1.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
936,1007,thika,juja,kenya,2009-11-21,5,1,-2.851519410674998,0.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
937,1008,thika,majengo,kenya,2009-11-20,4,1,-1.438732929905575,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
938,1009,thika,majengo,kenya,2009-11-20,1,1,-1.3002851892687006,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
939,1010,thika,mabanda,kenya,2009-11-18,4,1,1.7133346700432186,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
940,1011,thika,mabanda,kenya,2009-11-18,5,2,-1.369564888140778,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
941,1012,thika,githuguchu,kenya,2009-11-19,3,1,-0.519537386023589,0.0,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
942,1013,thika,githuguchu,kenya,2009-11-19,2,1,-1.804164648379508,0.0,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
943,1014,thika,mabanda,kenya,2009-11-18,3,1,0.0745714584266742,0.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
944,1015,thika,mabanda,kenya,2009-11-18,4,1,2.729385308229676,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
945,1016,thika,juja,kenya,2009-11-20,7,1,-2.488078328488979,1.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
946,1017,thika,juja,kenya,2009-11-20,2,1,1.720757913479091,0.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
947,1018,thika,juja,kenya,2009-11-21,5,1,-3.054918207977525,1.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
948,1019,thika,muirini,kenya,2009-11-19,2,1,1.1853184481386827,1.0,-0.923809304,37.00615886,-0.9,37.0,-0.928184898,37.0013315,-1.8250339776277542,-2.1195825040340424,2.75,0.6,-4.997403651475906,0.06666666666666665,438434939.3244173,0.23547740506650156,0.21543836967892438
949,1020,thika,muirini,kenya,2009-11-19,4,1,-1.6890911348981823,1.0,-0.923809304,37.00615886,-0.9,37.0,-0.928184898,37.0013315,-1.8250339776277542,-2.1195825040340424,2.75,0.6,-4.997403651475906,0.06666666666666665,438434939.3244173,0.23547740506650156,0.21543836967892438
950,1021,thika,majengo,kenya,2009-11-20,2,0,-1.6864541878730972,,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
951,1022,thika,majengo,kenya,2009-11-20,5,0,-1.7771901955825755,,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
952,1023,thika,mabanda,kenya,2009-11-18,7,0,1.1862240681919247,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
953,1024,thika,muirini,kenya,2009-11-19,3,0,-0.1239453901485557,,-0.923809304,37.00615886,-0.9,37.0,-0.928184898,37.0013315,-1.8250339776277542,-2.1195825040340424,2.75,0.6,-4.997403651475906,0.06666666666666665,438434939.3244173,0.23547740506650156,0.21543836967892438
954,1025,thika,majengo,kenya,2009-11-20,4,2,-0.9905911364176732,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
955,1026,thika,majengo,kenya,2009-11-20,5,1,0.6846062543046711,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
956,1027,thika,majengo,kenya,2009-11-20,4,1,-1.7079104967104983,1.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
957,1028,thika,mabanda,kenya,2009-11-18,6,1,-0.2822292562558059,1.0,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
958,1029,thika,githuguchu,kenya,2009-11-19,1,1,-1.1643624467648286,0.0,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
959,1030,thika,githuguchu,kenya,2009-11-19,2,2,-1.149322735566546,0.0,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
960,1031,thika,juja,kenya,2009-11-21,1,6,-0.7745945870433213,0.0,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
961,1032,thika,majengo,kenya,2009-11-20,1,1,0.5382980262880086,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
962,1033,thika,majengo,kenya,2009-11-20,2,5,-0.4493708001449569,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
963,1034,thika,muirini,kenya,2009-11-19,5,0,1.1962505423241132,,-0.923809304,37.00615886,-0.9,37.0,-0.928184898,37.0013315,-1.8250339776277542,-2.1195825040340424,2.75,0.6,-4.997403651475906,0.06666666666666665,438434939.3244173,0.23547740506650156,0.21543836967892438
964,1035,thika,muirini,kenya,2009-11-19,3,0,-1.1342830243682631,,-0.923809304,37.00615886,-0.9,37.0,-0.928184898,37.0013315,-1.8250339776277542,-2.1195825040340424,2.75,0.6,-4.997403651475906,0.06666666666666665,438434939.3244173,0.23547740506650156,0.21543836967892438
965,1036,thika,mabanda,kenya,2009-11-19,4,0,1.259615843267385,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
966,1037,thika,mabanda,kenya,2009-11-18,2,0,0.9123316263868436,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
967,1038,thika,mabanda,kenya,2009-11-18,4,0,-0.3925398076387352,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
968,1039,thika,juja,kenya,2009-11-20,6,0,0.90944066498836,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
969,1040,thika,juja,kenya,2009-11-20,3,0,-0.7411542103312869,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
970,1041,thika,juja,kenya,2009-11-20,3,0,-1.6864541878730972,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
971,1042,thika,juja,kenya,2009-11-20,1,0,-1.6864541878730972,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
972,1043,thika,majengo,kenya,2009-11-20,5,0,-1.6076470387913684,,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
973,1044,malindi,gongoni,kenya,2009-11-27,9,2,3.3140515241777844,0.0,-3.826004893,39.76446172,-3.85,39.75,-3.824169431,39.74952517,-1.1341464519500732,-1.1341464519500732,1.0,0.2,-1.1341464519500732,-0.19999999999999973,251638.75708150066,0.2657689535207197,-0.5953827679186174
974,1045,malindi,gongoni,kenya,2009-11-27,5,1,0.9951557179610158,0.0,-3.826004893,39.76446172,-3.85,39.75,-3.824169431,39.74952517,-1.1341464519500732,-1.1341464519500732,1.0,0.2,-1.1341464519500732,-0.19999999999999973,251638.75708150066,0.2657689535207197,-0.5953827679186174
975,1046,thika,githuguchu,kenya,2009-11-19,4,0,1.6185366467261135,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
976,1047,thika,mabanda,kenya,2009-11-18,4,0,-0.2942610252144322,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
977,1048,thika,mabanda,kenya,2009-11-18,6,0,1.3030238392082802,,-1.041188884,37.0787284,-1.05,37.1,-1.047703591,37.07395748,-1.7982784360647202,-1.9884222447872162,2.375,0.6,-4.1695277094841,0.06666666666666665,506332956.49703026,0.22900337720291888,-0.5610661116734913
978,1049,thika,juja,kenya,2009-11-20,3,0,0.3004129318191775,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
979,1050,thika,juja,kenya,2009-11-20,2,0,-0.1397750292654399,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
980,1051,thika,juja,kenya,2009-11-20,3,0,-1.6563747654765315,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
981,1052,thika,juja,kenya,2009-11-20,5,0,-0.9797782953725832,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
982,1053,thika,juja,kenya,2009-11-20,4,0,0.0701630381594441,,-1.097205267,37.02491062,-1.1,37.0,-1.091292848,37.0013315,-1.7063839793205262,-1.8397857427597046,2.0,0.7,-3.45943523645401,-0.12857142857142856,443555949.43518496,0.21811590135075018,-1.1854057493632266
983,1054,thika,githuguchu,kenya,2009-11-19,4,0,-1.8794602317308984,,-1.016283022,36.91457325,-1.0,36.9,-1.016111121,36.91373309,-1.6455815666251714,-1.7826071315341527,1.9722222222222223,0.9,-3.3644199040200977,-0.011111111111111072,307899692.9828126,0.2338787401906231,0.2447564841740839
984,1055,malindi,musufini,kenya,2009-11-27,3,1,-2.2987165949715163,0.0,-3.223163803,40.08609972,-3.2,40.1,-3.219551801,40.10801943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21244220010123147,0.0
985,1056,malindi,musufini,kenya,2009-11-27,6,2,-0.8438742859153987,0.0,-3.223163803,40.08609972,-3.2,40.1,-3.219551801,40.10801943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21244220010123147,0.0
986,1057,malindi,majengo,kenya,2009-11-26,5,2,-3.0699579191758075,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
987,1058,malindi,majengo,kenya,2009-11-26,1,4,-0.4978111838397562,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
988,1059,malindi,majengo,kenya,2009-11-26,5,1,-2.801387040014056,0.0,-1.280655187,36.84627548,-1.3,36.85,-1.281479551,36.83912583,-1.6620424787203472,-1.7742920517921448,2.0,0.7,-3.4044495820999146,-0.41428571428571426,356035133.7054329,0.18419966261074222,-1.43086233144357
989,1060,malindi,barani,kenya,2009-11-29,8,1,-0.6603038506779757,1.0,-3.22414082,40.08627707,-3.2,40.1,-3.219551801,40.10801943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21244220010123147,0.0
990,1061,malindi,gongoni,kenya,2009-11-27,2,1,2.2228986200390177,1.0,-3.826004893,39.76446172,-3.85,39.75,-3.824169431,39.74952517,-1.1341464519500732,-1.1341464519500732,1.0,0.2,-1.1341464519500732,-0.19999999999999973,251638.75708150066,0.2657689535207197,-0.5953827679186174
991,1062,malindi,gongoni,kenya,2009-11-29,11,1,2.7414170771883017,0.0,-3.826004893,39.76446172,-3.85,39.75,-3.824169431,39.74952517,-1.1341464519500732,-1.1341464519500732,1.0,0.2,-1.1341464519500732,-0.19999999999999973,251638.75708150066,0.2657689535207197,-0.5953827679186174
992,1063,malindi,gongoni,kenya,2009-11-27,4,1,-0.861471899917549,1.0,-3.826004893,39.76446172,-3.85,39.75,-3.824169431,39.74952517,-1.1341464519500732,-1.1341464519500732,1.0,0.2,-1.1341464519500732,-0.19999999999999973,251638.75708150066,0.2657689535207197,-0.5953827679186174
