house,census_tract,district,country,date,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
1001,custom road b,busia,uganda,2010-02-18,0.9845851021943,9,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1002,custom road b,busia,uganda,2010-03-18,-0.950544954436756,4,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1003,custom road b,busia,uganda,2010-03-18,0.391304612118035,3,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1004,custom road b,busia,uganda,2010-03-18,1.92728494041912,8,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1005,custom road b,busia,uganda,2010-03-18,-1.45344504516756,11,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1006,custom road b,busia,uganda,2010-03-18,-1.39301432962703,3,3,NA,hh,international,12,NA,0.3860537751,34.03459414
1006,custom road b,busia,uganda,2010-03-18,-1.39301432962703,3,3,NA,hh,national,3,NA,0.3860537751,34.03459414
1006,custom road b,busia,uganda,2010-03-18,-1.39301432962703,3,3,NA,hh,national,24,NA,0.3860537751,34.03459414
1007,custom road b,busia,uganda,2010-03-18,-0.839310181754499,6,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1008,custom road b,busia,uganda,2010-03-18,2.4779850584932,7,1,NA,hh,national,14,NA,0.3860537751,34.03459414
1009,custom road b,busia,uganda,2010-03-18,0.218627180849232,3,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1010,custom road b,busia,uganda,2010-03-18,-0.0106526365859926,2,0,NA,NA,NA,NA,NA,0.3860537751,34.03459414
1011,nango beach,mayuge,uganda,2010-03-15,-1.77437047745193,9,1,NA,hh,national,12,NA,0.19358,33.47831
1012,nango beach,mayuge,uganda,2010-03-15,-1.25576617029407,6,1,NA,hh,national,54,NA,0.19358,33.47831
1013,nango beach,mayuge,uganda,2010-03-15,-0.699391970316484,7,1,NA,hh,national,84,NA,0.19358,33.47831
1014,nango beach,mayuge,uganda,2010-03-15,-1.6426557001847,3,1,NA,hh,national,24,NA,0.19358,33.47831
1015,nango beach,mayuge,uganda,2010-03-15,-1.43349164434805,8,3,NA,hh,national,48,NA,0.19358,33.47831
1015,nango beach,mayuge,uganda,2010-03-15,-1.43349164434805,8,3,NA,hh,international,48,NA,0.19358,33.47831
1015,nango beach,mayuge,uganda,2010-03-15,-1.43349164434805,8,3,NA,hh,national,48,NA,0.19358,33.47831
1016,nango beach,mayuge,uganda,2010-03-15,-1.83972321697835,6,1,NA,hh,national,1,NA,0.19358,33.47831
1017,nango beach,mayuge,uganda,2010-03-15,-2.09087620109862,5,1,NA,hh,national,36,NA,0.19358,33.47831
1018,nango beach,mayuge,uganda,2010-03-15,-0.481340426675218,2,0,NA,NA,NA,NA,NA,0.19358,33.47831
1019,nango beach,mayuge,uganda,2010-03-15,0.244166408319705,7,0,NA,NA,NA,NA,NA,0.19358,33.47831
1020,nango beach,mayuge,uganda,2010-03-15,-0.389320905068341,4,0,NA,NA,NA,NA,NA,0.19358,33.47831
1021,agururu a ward cell,tororo,uganda,2010-03-18,0.185349442414317,5,0,NA,NA,NA,NA,NA,0.699084,34.17119
1022,agururu a ward cell,tororo,uganda,2010-03-18,1.12983786419967,9,4,NA,hh,national,36,NA,0.699084,34.17119
1022,agururu a ward cell,tororo,uganda,2010-03-18,1.12983786419967,9,4,NA,hh,national,3,NA,0.699084,34.17119
1022,agururu a ward cell,tororo,uganda,2010-03-18,1.12983786419967,9,4,NA,hh,international,168,NA,0.699084,34.17119
1022,agururu a ward cell,tororo,uganda,2010-03-18,1.12983786419967,9,4,NA,hh,international,72,NA,0.699084,34.17119
1023,agururu a ward cell,tororo,uganda,2010-03-18,0.144491471108679,3,2,1,hh,national,48,1,0.699084,34.17119
1023,agururu a ward cell,tororo,uganda,2010-03-18,0.144491471108679,3,2,1,hh,national,72,1,0.699084,34.17119
1024,agururu a ward cell,tororo,uganda,2010-03-18,1.9202458610436,4,2,NA,hh,national,36,NA,0.699084,34.17119
1024,agururu a ward cell,tororo,uganda,2010-03-18,1.9202458610436,4,2,NA,hh,national,48,NA,0.699084,34.17119
1025,agururu a ward cell,tororo,uganda,2010-03-18,0.742215141116979,7,2,1,hh,national,48,1,0.699084,34.17119
1025,agururu a ward cell,tororo,uganda,2010-03-18,0.742215141116979,7,2,1,hh,national,36,1,0.699084,34.17119
1026,agururu a ward cell,tororo,uganda,2010-02-18,2.58334485208113,7,3,NA,hh,international,144,NA,0.699084,34.17119
1026,agururu a ward cell,tororo,uganda,2010-02-18,2.58334485208113,7,3,NA,hh,international,168,NA,0.699084,34.17119
1026,agururu a ward cell,tororo,uganda,2010-02-18,2.58334485208113,7,3,NA,hh,international,192,NA,0.699084,34.17119
1027,agururu a ward cell,tororo,uganda,2010-03-18,-0.624013008275137,4,0,NA,NA,NA,NA,NA,0.699084,34.17119
1028,agururu a ward cell,tororo,uganda,2010-03-18,0.866992547220194,5,0,NA,NA,NA,NA,NA,0.699084,34.17119
1029,agururu a ward cell,tororo,uganda,2010-03-18,-0.389604538841439,3,1,NA,hh,national,60,NA,0.699084,34.17119
1030,agururu a ward cell,tororo,uganda,2010-03-18,-0.529256943743848,1,0,NA,NA,NA,NA,NA,0.699084,34.17119
1031,ntafungirwa,mayuge,uganda,2010-03-15,-0.63082182691678,6,5,1,hh,national,96,1,0.52572,33.50214
1031,ntafungirwa,mayuge,uganda,2010-03-15,-0.63082182691678,6,5,1,hh,national,120,1,0.52572,33.50214
1031,ntafungirwa,mayuge,uganda,2010-03-15,-0.63082182691678,6,5,1,hh,national,72,1,0.52572,33.50214
1031,ntafungirwa,mayuge,uganda,2010-03-15,-0.63082182691678,6,5,1,hh,national,120,1,0.52572,33.50214
1031,ntafungirwa,mayuge,uganda,2010-03-15,-0.63082182691678,6,5,1,hh,national,72,1,0.52572,33.50214
1032,ntafungirwa,mayuge,uganda,2010-03-15,-2.51141323108082,2,1,NA,hh,national,26,NA,0.52572,33.50214
1033,ntafungirwa,mayuge,uganda,2010-03-15,0.0814698453401884,7,0,NA,NA,NA,NA,NA,0.52572,33.50214
1034,ntafungirwa,mayuge,uganda,2010-03-15,-1.96212708493153,3,3,NA,hh,national,110,NA,0.52572,33.50214
1034,ntafungirwa,mayuge,uganda,2010-03-15,-1.96212708493153,3,3,NA,hh,national,98,NA,0.52572,33.50214
1034,ntafungirwa,mayuge,uganda,2010-03-15,-1.96212708493153,3,3,NA,hh,national,122,NA,0.52572,33.50214
1035,ntafungirwa,mayuge,uganda,2010-03-15,-1.55682295607331,6,0,NA,NA,NA,NA,NA,0.52572,33.50214
1036,ntafungirwa,mayuge,uganda,2010-03-15,-2.55432960313651,5,4,1,hh,national,120,1,0.52572,33.50214
1036,ntafungirwa,mayuge,uganda,2010-03-15,-2.55432960313651,5,4,1,hh,national,24,1,0.52572,33.50214
1036,ntafungirwa,mayuge,uganda,2010-03-15,-2.55432960313651,5,4,1,hh,national,36,1,0.52572,33.50214
1036,ntafungirwa,mayuge,uganda,2010-03-15,-2.55432960313651,5,4,1,hh,national,60,1,0.52572,33.50214
1037,ntafungirwa,mayuge,uganda,2010-03-15,-1.88263958903404,5,0,NA,NA,NA,NA,NA,0.52572,33.50214
1038,ntafungirwa,mayuge,uganda,2010-03-15,-2.13379257315432,9,2,1,hh,national,218,1,0.52572,33.50214
1038,ntafungirwa,mayuge,uganda,2010-03-15,-2.13379257315432,9,2,1,hh,national,14,1,0.52572,33.50214
1039,ntafungirwa,mayuge,uganda,2010-03-15,-2.09722144931252,10,0,1,non-hh,national,NA,1,0.52572,33.50214
1040,ntafungirwa,mayuge,uganda,2010-03-15,-1.49071347375564,10,0,NA,NA,NA,NA,NA,0.52572,33.50214
1041,busabi,busia,uganda,2010-03-17,-1.57227189394077,8,1,NA,hh,national,48,NA,0.7683,33.8733
1042,busabi,busia,uganda,2010-03-17,-1.4968654394859,5,2,NA,hh,national,2,NA,0.7683,33.8733
1042,busabi,busia,uganda,2010-03-17,-1.4968654394859,5,2,NA,hh,national,4,NA,0.7683,33.8733
1043,busabi,busia,uganda,2010-03-17,-2.00504345698723,3,0,NA,NA,NA,NA,NA,0.7683,33.8733
1044,busabi,busia,uganda,2010-03-17,-1.05496316360203,3,1,1,hh,national,36,NA,0.7683,33.8733
1044,busabi,busia,uganda,2010-03-17,-1.05496316360203,3,1,1,non-hh,national,NA,1,0.7683,33.8733
1045,busabi,busia,uganda,2010-03-17,-1.25610397318451,3,2,1,hh,national,3,1,0.7683,33.8733
1045,busabi,busia,uganda,2010-03-17,-1.25610397318451,3,2,1,hh,international,300,NA,0.7683,33.8733
1046,busabi,busia,uganda,2010-02-17,0.991797820844265,1,1,1,hh,national,240,1,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,84,1,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,60,1,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,24,NA,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,48,1,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,24,NA,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,48,NA,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,24,1,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,84,NA,0.7683,33.8733
1047,busabi,busia,uganda,2010-03-17,-1.42921732042178,7,9,1,hh,national,12,NA,0.7683,33.8733
1048,busabi,busia,uganda,2010-03-17,-1.34910675925115,7,0,NA,NA,NA,NA,NA,0.7683,33.8733
1049,busabi,busia,uganda,2010-03-17,-1.32899932119618,5,1,NA,hh,national,12,NA,0.7683,33.8733
1050,busabi,busia,uganda,2010-03-17,-1.53065109870419,1,0,1,non-hh,national,NA,1,0.7683,33.8733
1051,kagwara b,tororo,uganda,2010-03-18,1.74734924566535,11,5,1,hh,national,72,NA,0.66711,34.12378
1051,kagwara b,tororo,uganda,2010-03-18,1.74734924566535,11,5,1,hh,national,396,1,0.66711,34.12378
1051,kagwara b,tororo,uganda,2010-03-18,1.74734924566535,11,5,1,hh,national,60,NA,0.66711,34.12378
1051,kagwara b,tororo,uganda,2010-03-18,1.74734924566535,11,5,1,hh,national,300,1,0.66711,34.12378
1051,kagwara b,tororo,uganda,2010-03-18,1.74734924566535,11,5,1,hh,national,120,NA,0.66711,34.12378
1052,kagwara b,tororo,uganda,2010-02-18,-2.51141323108082,2,0,NA,NA,NA,NA,NA,0.66711,34.12378
1053,kagwara b,tororo,uganda,2010-03-18,-1.36403528187619,8,1,NA,hh,national,12,NA,0.66711,34.12378
1054,kagwara b,tororo,uganda,2010-03-18,1.32500129058661,4,3,NA,hh,national,14,NA,0.66711,34.12378
1054,kagwara b,tororo,uganda,2010-03-18,1.32500129058661,4,3,NA,hh,international,86,NA,0.66711,34.12378
1054,kagwara b,tororo,uganda,2010-03-18,1.32500129058661,4,3,NA,hh,national,26,NA,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,national,240,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,international,170,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,national,26,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,national,218,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,national,38,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,national,122,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,national,62,1,0.66711,34.12378
1055,kagwara b,tororo,uganda,2010-03-18,-0.0306725282248561,4,8,1,hh,international,50,1,0.66711,34.12378
1056,kagwara b,tororo,uganda,2010-03-18,-0.75958437173492,4,1,NA,hh,national,132,NA,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,national,120,1,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,national,36,1,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,national,60,1,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,national,192,1,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,international,240,1,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,international,24,1,0.66711,34.12378
1057,kagwara b,tororo,uganda,2010-03-18,-1.14087014718657,7,7,1,hh,national,24,1,0.66711,34.12378
1058,kagwara b,tororo,uganda,2010-03-18,-2.17670894521001,7,0,NA,NA,NA,NA,NA,0.66711,34.12378
1059,kagwara b,tororo,uganda,2010-03-18,-0.432237277124037,5,0,1,non-hh,national,NA,1,0.66711,34.12378
1059,kagwara b,tororo,uganda,2010-03-18,-0.432237277124037,5,0,1,non-hh,national,NA,1,0.66711,34.12378
1059,kagwara b,tororo,uganda,2010-03-18,-0.432237277124037,5,0,1,non-hh,national,NA,1,0.66711,34.12378
1059,kagwara b,tororo,uganda,2010-03-18,-0.432237277124037,5,0,1,non-hh,national,NA,1,0.66711,34.12378
1059,kagwara b,tororo,uganda,2010-03-18,-0.432237277124037,5,0,1,non-hh,national,NA,1,0.66711,34.12378
1060,kagwara b,tororo,uganda,2010-03-18,-1.67922682402649,1,0,NA,NA,NA,NA,NA,0.66711,34.12378
1061,kakumbi,iganga,uganda,2010-03-15,-1.29043707082906,4,6,1,hh,national,36,1,0.67603,33.41566
1061,kakumbi,iganga,uganda,2010-03-15,-1.29043707082906,4,6,1,hh,national,60,1,0.67603,33.41566
1061,kakumbi,iganga,uganda,2010-03-15,-1.29043707082906,4,6,1,hh,national,3,NA,0.67603,33.41566
1061,kakumbi,iganga,uganda,2010-03-15,-1.29043707082906,4,6,1,hh,national,36,1,0.67603,33.41566
1061,kakumbi,iganga,uganda,2010-03-15,-1.29043707082906,4,6,1,hh,national,48,1,0.67603,33.41566
1061,kakumbi,iganga,uganda,2010-03-15,-1.29043707082906,4,6,1,hh,national,1,NA,0.67603,33.41566
1062,kakumbi,iganga,uganda,2010-03-15,-1.77534865889481,5,0,NA,NA,NA,NA,NA,0.67603,33.41566
1063,kakumbi,iganga,uganda,2010-03-15,0.251845740761116,1,1,NA,hh,national,NA,NA,0.67603,33.41566
1064,kakumbi,iganga,uganda,2010-03-15,-1.31189525685691,5,0,NA,NA,NA,NA,NA,0.67603,33.41566
1065,kakumbi,iganga,uganda,2010-03-15,-0.728916391615514,8,1,NA,hh,national,24,NA,0.67603,33.41566
1066,kakumbi,iganga,uganda,2010-03-15,-0.656949757441018,3,5,1,hh,national,48,1,0.67603,33.41566
1066,kakumbi,iganga,uganda,2010-03-15,-0.656949757441018,3,5,1,hh,national,24,1,0.67603,33.41566
1066,kakumbi,iganga,uganda,2010-03-15,-0.656949757441018,3,5,1,hh,national,24,1,0.67603,33.41566
1066,kakumbi,iganga,uganda,2010-03-15,-0.656949757441018,3,5,1,hh,national,24,1,0.67603,33.41566
1066,kakumbi,iganga,uganda,2010-03-15,-0.656949757441018,3,5,1,hh,national,120,1,0.67603,33.41566
1066,kakumbi,iganga,uganda,2010-03-15,-0.656949757441018,3,5,1,non-hh,national,NA,NA,0.67603,33.41566
1067,kakumbi,iganga,uganda,2010-03-15,-0.618560006329439,5,0,NA,NA,NA,NA,NA,0.67603,33.41566
1068,kakumbi,iganga,uganda,2010-03-15,-1.15303044077769,2,0,NA,NA,NA,NA,NA,0.67603,33.41566
1069,kakumbi,iganga,uganda,2010-03-15,-1.48643914982937,6,0,NA,NA,NA,NA,NA,0.67603,33.41566
1070,kakumbi,iganga,uganda,2010-03-15,-1.3977280009683,9,4,1,hh,national,24,1,0.67603,33.41566
1070,kakumbi,iganga,uganda,2010-03-15,-1.3977280009683,9,4,1,hh,national,2,1,0.67603,33.41566
1070,kakumbi,iganga,uganda,2010-03-15,-1.3977280009683,9,4,1,hh,national,96,1,0.67603,33.41566
1070,kakumbi,iganga,uganda,2010-03-15,-1.3977280009683,9,4,1,hh,national,5,1,0.67603,33.41566
1071,buswiriri,bugiri,uganda,2010-03-17,-1.96847233314544,7,0,NA,NA,NA,NA,NA,0.54415,33.81082
1072,buswiriri,bugiri,uganda,2010-03-17,-1.65940021487128,5,0,NA,NA,NA,NA,NA,0.54415,33.81082
1073,buswiriri,bugiri,uganda,2010-03-17,-1.55037436049792,10,1,NA,hh,national,240,NA,0.54415,33.81082
1074,buswiriri,bugiri,uganda,2010-03-17,-1.72771861549784,6,5,NA,hh,national,4,NA,0.54415,33.81082
1074,buswiriri,bugiri,uganda,2010-03-17,-1.72771861549784,6,5,NA,hh,national,7,NA,0.54415,33.81082
1074,buswiriri,bugiri,uganda,2010-03-17,-1.72771861549784,6,5,NA,hh,international,36,NA,0.54415,33.81082
1074,buswiriri,bugiri,uganda,2010-03-17,-1.72771861549784,6,5,NA,hh,national,84,NA,0.54415,33.81082
1074,buswiriri,bugiri,uganda,2010-03-17,-1.72771861549784,6,5,NA,hh,international,12,NA,0.54415,33.81082
1075,buswiriri,bugiri,uganda,2010-03-17,-2.85474420752638,6,4,NA,hh,national,110,NA,0.54415,33.81082
1075,buswiriri,bugiri,uganda,2010-03-17,-2.85474420752638,6,4,NA,hh,national,50,NA,0.54415,33.81082
1075,buswiriri,bugiri,uganda,2010-03-17,-2.85474420752638,6,4,NA,hh,national,38,NA,0.54415,33.81082
1075,buswiriri,bugiri,uganda,2010-03-17,-2.85474420752638,6,4,NA,hh,national,26,NA,0.54415,33.81082
1076,buswiriri,bugiri,uganda,2010-03-17,-2.13379257315432,6,1,NA,hh,international,240,NA,0.54415,33.81082
1077,buswiriri,bugiri,uganda,2010-03-17,-1.36177107510491,1,1,NA,hh,international,60,NA,0.54415,33.81082
1078,buswiriri,bugiri,uganda,2010-03-17,-2.64016234724791,7,0,NA,NA,NA,NA,NA,0.54415,33.81082
1079,buswiriri,bugiri,uganda,2010-03-17,-1.43593070168273,4,0,NA,NA,NA,NA,NA,0.54415,33.81082
1080,buswiriri,bugiri,uganda,2010-03-17,-2.21962531726571,8,0,NA,NA,NA,NA,NA,0.54415,33.81082
1081,pajokwo,tororo,uganda,2010-03-18,-1.57102506606372,6,0,NA,NA,NA,NA,NA,0.6266,34.04194
1082,pajokwo,tororo,uganda,2010-03-18,-2.59724597519221,3,0,NA,NA,NA,NA,NA,0.6266,34.04194
1083,pajokwo,tororo,uganda,2010-03-18,-1.37199549101419,5,5,NA,hh,national,2,NA,0.6266,34.04194
1083,pajokwo,tororo,uganda,2010-03-18,-1.37199549101419,5,5,NA,hh,national,2,NA,0.6266,34.04194
1083,pajokwo,tororo,uganda,2010-03-18,-1.37199549101419,5,5,NA,hh,national,2,NA,0.6266,34.04194
1083,pajokwo,tororo,uganda,2010-03-18,-1.37199549101419,5,5,NA,hh,national,2,NA,0.6266,34.04194
1083,pajokwo,tororo,uganda,2010-03-18,-1.37199549101419,5,5,NA,hh,national,2,NA,0.6266,34.04194
1084,pajokwo,tororo,uganda,2010-03-18,-1.81111230227455,5,3,NA,hh,national,36,NA,0.6266,34.04194
1084,pajokwo,tororo,uganda,2010-03-18,-1.81111230227455,5,3,NA,hh,national,36,NA,0.6266,34.04194
1084,pajokwo,tororo,uganda,2010-03-18,-1.81111230227455,5,3,NA,hh,national,36,NA,0.6266,34.04194
1085,pajokwo,tororo,uganda,2010-03-18,-1.07220395189746,3,3,NA,hh,national,24,NA,0.6266,34.04194
1085,pajokwo,tororo,uganda,2010-03-18,-1.07220395189746,3,3,NA,hh,national,24,NA,0.6266,34.04194
1085,pajokwo,tororo,uganda,2010-03-18,-1.07220395189746,3,3,NA,hh,national,24,NA,0.6266,34.04194
1086,pajokwo,tororo,uganda,2010-03-18,-1.3419367172959,8,2,1,hh,national,3,NA,0.6266,34.04194
1086,pajokwo,tororo,uganda,2010-03-18,-1.3419367172959,8,2,1,hh,national,240,1,0.6266,34.04194
1087,pajokwo,tororo,uganda,2010-03-18,-0.757527306319311,7,0,NA,NA,NA,NA,NA,0.6266,34.04194
1088,pajokwo,tororo,uganda,NA,-2.64878903782267,9,0,NA,NA,NA,NA,NA,0.6266,34.04194
1089,pajokwo,tororo,uganda,2010-03-18,-1.41918618699615,10,0,NA,NA,NA,NA,NA,0.6266,34.04194
1090,pajokwo,tororo,uganda,2010-03-18,-2.36562297038202,8,3,NA,hh,national,18,NA,0.6266,34.04194
1090,pajokwo,tororo,uganda,2010-03-18,-2.36562297038202,8,3,NA,hh,national,2,NA,0.6266,34.04194
1090,pajokwo,tororo,uganda,2010-03-18,-2.36562297038202,8,3,NA,hh,national,30,NA,0.6266,34.04194
1091,bukerekere,bugiri,uganda,2010-03-17,-0.643083647504122,6,4,NA,hh,national,36,NA,0.36215,33.80567
1091,bukerekere,bugiri,uganda,2010-03-17,-0.643083647504122,6,4,NA,hh,national,36,NA,0.36215,33.80567
1091,bukerekere,bugiri,uganda,2010-03-17,-0.643083647504122,6,4,NA,hh,national,36,NA,0.36215,33.80567
1091,bukerekere,bugiri,uganda,2010-03-17,-0.643083647504122,6,4,NA,hh,national,48,NA,0.36215,33.80567
1092,bukerekere,bugiri,uganda,2010-03-17,-1.41918618699615,10,2,NA,hh,national,12,NA,0.36215,33.80567
1092,bukerekere,bugiri,uganda,2010-03-17,-1.41918618699615,10,2,NA,hh,national,36,NA,0.36215,33.80567
1093,bukerekere,bugiri,uganda,2010-03-17,-0.227848956691614,6,0,NA,NA,NA,NA,NA,0.36215,33.80567
1094,bukerekere,bugiri,uganda,2010-03-17,-2.14268022606439,2,2,1,hh,national,156,1,0.36215,33.80567
1094,bukerekere,bugiri,uganda,2010-03-17,-2.14268022606439,2,2,1,hh,national,300,1,0.36215,33.80567
1095,bukerekere,bugiri,uganda,2010-03-17,-1.28937163303573,4,0,NA,NA,NA,NA,NA,0.36215,33.80567
1096,bukerekere,bugiri,uganda,2010-03-17,-2.65767669073274,7,2,NA,hh,national,36,NA,0.36215,33.80567
1096,bukerekere,bugiri,uganda,2010-03-17,-2.65767669073274,7,2,NA,hh,national,12,NA,0.36215,33.80567
1097,bukerekere,bugiri,uganda,2010-03-17,0.216932342768222,7,2,NA,hh,national,72,NA,0.36215,33.80567
1097,bukerekere,bugiri,uganda,2010-03-17,0.216932342768222,7,2,NA,hh,national,36,NA,0.36215,33.80567
1098,bukerekere,bugiri,uganda,2010-03-17,-0.935906175803041,4,0,NA,NA,NA,NA,NA,0.36215,33.80567
1099,bukerekere,bugiri,uganda,2010-03-17,-3.19807518397195,10,1,NA,hh,national,72,NA,0.36215,33.80567
1100,bukerekere,bugiri,uganda,2010-03-17,-1.61648384281558,2,2,1,hh,national,12,NA,0.36215,33.80567
1100,bukerekere,bugiri,uganda,2010-03-17,-1.61648384281558,2,2,1,hh,national,2,NA,0.36215,33.80567
1100,bukerekere,bugiri,uganda,2010-03-17,-1.61648384281558,2,2,1,non-hh,national,NA,1,0.36215,33.80567
1101,forest cell,gulu,uganda,2010-03-16,-2.25438819769976,6,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1102,forest cell,gulu,uganda,2010-03-16,-1.85925319628843,7,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1103,forest cell,gulu,uganda,2010-03-16,-0.886083140002753,3,1,1,hh,international,1,1,2.768430394,32.28993145
1104,forest cell,gulu,uganda,2010-03-16,-1.47961690253668,13,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1105,forest cell,gulu,uganda,2010-03-15,-0.505677017452745,2,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1106,forest cell,gulu,uganda,2010-03-16,-2.08272270947698,4,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1107,forest cell,gulu,uganda,2010-03-16,-0.971915884114145,4,1,NA,hh,international,3,NA,2.768430394,32.28993145
1108,forest cell,gulu,uganda,2010-03-16,-1.70510205155048,5,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1109,forest cell,gulu,uganda,2010-03-16,-0.99731791268501,2,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1110,forest cell,gulu,uganda,2010-03-16,-0.886083140002753,3,0,NA,NA,NA,NA,NA,2.768430394,32.28993145
1111,ochaga,gulu,uganda,2010-03-17,-2.23687385421493,5,1,NA,hh,national,6,NA,2.64337,32.28041
1112,ochaga,gulu,uganda,2010-03-17,-2.10812473804784,1,1,1,hh,national,2,1,2.64337,32.28041
1113,ochaga,gulu,uganda,2010-03-17,-2.45145571449341,10,0,NA,NA,NA,NA,NA,2.64337,32.28041
1114,ochaga,gulu,uganda,2010-03-17,-2.42605368592255,8,0,NA,NA,NA,NA,NA,2.64337,32.28041
1115,ochaga,gulu,uganda,2010-03-17,-1.25481614501918,4,0,NA,NA,NA,NA,NA,2.64337,32.28041
1116,ochaga,gulu,uganda,2010-03-17,-1.64840682590835,10,4,NA,hh,national,84,NA,2.64337,32.28041
1116,ochaga,gulu,uganda,2010-03-17,-1.64840682590835,10,4,NA,hh,national,72,NA,2.64337,32.28041
1116,ochaga,gulu,uganda,2010-03-17,-1.64840682590835,10,4,NA,hh,national,60,NA,2.64337,32.28041
1116,ochaga,gulu,uganda,2010-03-17,-1.64840682590835,10,4,NA,hh,national,84,NA,2.64337,32.28041
1117,ochaga,gulu,uganda,2010-03-17,-1.73050408012134,4,0,NA,NA,NA,NA,NA,2.64337,32.28041
1118,ochaga,gulu,uganda,2010-03-17,-2.16855545358837,5,2,NA,hh,national,120,NA,2.64337,32.28041
1118,ochaga,gulu,uganda,2010-03-17,-2.16855545358837,5,2,NA,hh,national,360,NA,2.64337,32.28041
