house,district,census_tract,country,date,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1721,migori,lichota,kenya,12/10/2009,3,0,3.184612981,,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1722,migori,lichota,kenya,12/10/2009,7,0,3.129538653,,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1723,migori,lichota,kenya,12/10/2009,5,1,2.535388502,1,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1724,migori,kimaiga,kenya,12/11/2009,6,1,2.55544145,1,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1725,migori,kimaiga,kenya,12/11/2009,6,1,-0.581384146,0,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1726,migori,kimaiga,kenya,12/11/2009,3,1,3.568485175,1,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1727,vihiga,mbale/nyembe,kenya,12/16/2009,7,2,2.780048234,0,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1728,migori,kimaiga,kenya,12/11/2009,4,0,0.828346444,,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1729,migori,kimaiga,kenya,12/11/2009,2,0,2.074550686,,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1730,migori,kimaiga,kenya,12/11/2009,4,0,2.862935928,,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1731,migori,kimaiga,kenya,12/11/2009,5,0,0.470627376,,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1732,migori,kimaiga,kenya,12/11/2009,4,0,1.286428123,,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1733,migori,lichota,kenya,12/10/2009,4,2,-0.670605749,1,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1734,migori,manyera,kenya,12/14/2009,5,1,3.608591072,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1735,migori,manyera,kenya,12/14/2009,7,1,1.593489194,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1736,migori,manyera,kenya,12/14/2009,3,1,1.990231276,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1737,migori,manyera,kenya,12/14/2009,3,1,3.053098658,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1738,migori,manyera,kenya,12/14/2009,5,1,2.11966982,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1739,migori,manyera,kenya,12/14/2009,9,1,1.93131387,0,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1740,migori,manyera,kenya,12/14/2009,8,1,3.848320831,0,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1741,migori,manyera,kenya,12/14/2009,3,1,3.314051524,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1742,migori,manyera,kenya,12/14/2009,2,1,3.728003141,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1743,migori,manyera,kenya,12/14/2009,9,1,-0.331062571,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1744,migori,manyera,kenya,12/14/2009,6,1,0.149770014,1,-1.062359051,34.47956637,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1745,migori,manywanda,kenya,12/15/2009,3,2,-0.389222723,1,-0.14525758,34.47078471,-0.15,34.45,-1.759166559,-2.012760599,3.333333333,0.5,-5.95165062,-0.5
1746,migori,manywanda,kenya,12/12/2009,7,2,0.315649525,1,-0.14525758,34.47078471,-0.15,34.45,-1.759166559,-2.012760599,3.333333333,0.5,-5.95165062,-0.5
1747,migori,ngere a & b,kenya,12/13/2009,3,1,-0.8821565,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1748,migori,ngere a & b,kenya,12/13/2009,6,1,0.270530391,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1749,migori,ngere a & b,kenya,12/13/2009,5,1,1.842422746,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1750,migori,ngere a & b,kenya,12/13/2009,6,1,0.8147733,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1751,migori,ngere a & b,kenya,12/13/2009,1,1,-1.652901217,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1752,migori,ngere a & b,kenya,12/13/2009,5,1,0.805786877,0,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1753,migori,ngere a & b,kenya,12/13/2009,1,1,0.039478799,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1754,migori,ngere a & b,kenya,12/13/2009,6,0,3.272775469,,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1755,migori,ngere a & b,kenya,12/13/2009,3,3,3.568485175,1,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1756,migori,ngere a & b,kenya,12/13/2009,4,0,3.061433145,,-0.760685911,34.57716418,-0.75,34.6,-1.713414272,-1.825509628,2.333333333,0.5,-4.101433794,-0.5
1757,migori,lichota,kenya,12/10/2009,6,2,2.525362028,1,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1758,migori,lichota,kenya,12/10/2008,7,1,3.098217792,1,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1759,migori,lichota,kenya,12/10/2009,3,1,2.798665007,1,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1760,migori,lichota,kenya,12/10/2009,9,1,3.173416348,1,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1761,migori,lichota,kenya,12/10/2009,2,1,2.210769532,0,-1.114080965,34.48229518,-1.1,34.5,-1.646421432,-1.719165802,2,0.666666667,-3.408610702,-0.666666667
1762,migori,kimaiga,kenya,12/11/2009,6,2,-0.628494558,0,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1763,migori,kimaiga,kenya,12/11/2009,6,1,3.173416348,1,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1764,migori,kimaiga,kenya,12/11/2009,1,2,2.768585585,1,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1765,vihiga,idohi,kenya,12/15/2009,3,1,1.637785647,0,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1766,vihiga,idohi,kenya,12/15/2009,5,1,1.926415055,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1767,vihiga,idohi,kenya,12/15/2009,3,0,1.809310047,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1768,vihiga,idohi,kenya,12/15/2009,7,0,2.947034313,,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1769,vihiga,idohi,kenya,12/15/2009,8,3,2.451719477,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1770,vihiga,ikengero,kenya,12/18/2009,2,0,-0.065938735,,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1771,vihiga,idohi,kenya,12/15/2009,5,0,3.358269497,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1772,vihiga,mbale/nyembe,kenya,12/16/2009,6,2,0.819752323,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1773,vihiga,ikengero,kenya,12/17/2009,12,1,2.579307503,0,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1774,vihiga,magina,kenya,12/20/2009,2,0,3.667844297,,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1775,migori,kimaiga,kenya,12/11/2009,6,0,2.244397521,,-1.054740122,34.4754613,-1.05,34.5,-1.618138522,-1.701748252,2,0.666666667,-3.346367806,-0.666666667
1776,vihiga,mbale/nyembe,kenya,12/16/2009,5,1,-0.929645925,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1777,vihiga,mbale/nyembe,kenya,12/16/2009,6,6,-0.298187321,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1778,vihiga,mbale/nyembe,kenya,12/16/2009,8,5,0.480066182,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1779,vihiga,mbale/nyembe,kenya,12/16/2009,6,0,1.994075946,,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1780,vihiga,mbale/nyembe,kenya,12/16/2009,3,0,3.272775469,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1781,vihiga,idohi,kenya,12/15/2009,1,6,-0.430640409,0,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1782,vihiga,idohi,kenya,12/15/2009,4,4,0.109664118,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1783,vihiga,idohi,kenya,12/15/2009,3,6,-0.583278397,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1784,vihiga,idohi,kenya,12/15/2009,4,0,0.98283244,,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1785,vihiga,idohi,kenya,12/15/2009,5,5,2.84288298,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1786,vihiga,idohi,kenya,12/15/2009,8,6,1.90440302,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1787,vihiga,idohi,kenya,12/15/2009,6,3,2.421640055,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1788,vihiga,idohi,kenya,12/15/2009,3,0,1.092431364,,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1789,vihiga,mbale/nyembe,kenya,12/16/2009,2,0,-0.394441473,,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1790,vihiga,mbale/nyembe,kenya,12/17/2009,7,1,-2.367663612,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1791,vihiga,mbale/nyembe,kenya,12/16/2009,2,1,0.416103854,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1792,vihiga,idohi,kenya,12/15/2009,5,0,1.632810281,,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1793,vihiga,idohi,kenya,12/15/2009,4,0,0.104632148,,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1794,vihiga,mbale/nyembe,kenya,12/16/2009,1,2,2.346422766,0,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1795,vihiga,mbale/nyembe,kenya,12/16/2009,5,2,-2.47203597,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1796,vihiga,mbale/nyembe,kenya,12/16/2009,2,0,-0.385540009,,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1797,vihiga,idohi,kenya,12/15/2009,6,1,1.874323598,0,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1798,vihiga,mbale/nyembe,kenya,12/16/2009,7,2,2.947255338,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1799,vihiga,idohi,kenya,12/15/2009,6,2,0.101642939,0,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1800,vihiga,mbale/nyembe,kenya,12/16/2009,2,5,-0.488194082,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1801,vihiga,mbale/nyembe,kenya,12/16/2009,9,5,1.669121157,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1802,vihiga,mbale/nyembe,kenya,12/16/2009,7,0,-1.619478462,,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1803,vihiga,idohi,kenya,12/15/2009,9,4,0.164809726,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1804,vihiga,idohi,kenya,12/15/2009,5,0,3.068138369,,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1805,vihiga,idohi,kenya,12/15/2009,5,1,-1.025221442,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1806,vihiga,idohi,kenya,12/15/2009,5,7,1.405436188,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1807,vihiga,magina,kenya,12/20/2009,6,0,2.681258232,,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1808,vihiga,magina,kenya,12/20/2009,1,0,1.706822336,,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1809,vihiga,ikengero,kenya,12/18/2009,3,0,2.458989814,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1810,vihiga,ikengero,kenya,12/18/2009,5,0,-2.291061695,,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1811,vihiga,ikengero,kenya,12/18/2009,8,2,0.787244502,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1812,vihiga,ikengero,kenya,12/18/2009,2,3,1.569190643,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1813,vihiga,mbale/nyembe,kenya,12/16/2009,7,0,1.889363309,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1814,vihiga,ikengero,kenya,12/16/2009,1,3,0.892594173,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1815,vihiga,ikengero,kenya,12/18/2009,5,2,0.469841009,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1816,vihiga,idohi,kenya,12/15/2009,9,1,0.626151945,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1817,vihiga,idohi,kenya,12/15/2009,5,4,-0.718526458,1,0.084078524,34.7227277,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1818,vihiga,ikengero,kenya,12/17/2009,8,1,-2.005684171,0,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1819,vihiga,ikengero,kenya,12/17/2009,4,1,-2.66310432,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1820,vihiga,ikengero,kenya,12/17/2009,5,0,-0.984810265,,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1821,vihiga,mbale/nyembe,kenya,12/16/2009,1,3,2.878652638,0,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1822,vihiga,mbale/nyembe,kenya,12/17/2009,5,1,3.333203312,0,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1823,vihiga,mbale/nyembe,kenya,12/17/2009,3,5,0.059531747,1,0.090242818,34.72120122,0.1,34.7,-1.695193112,-1.943694681,2.75,0.666666667,-4.717499942,-0.666666667
1824,vihiga,liamidi,kenya,12/19/2009,4,2,0.794924864,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1825,vihiga,liamidi,kenya,12/19/2009,10,2,0.603807231,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1826,vihiga,liamidi,kenya,12/19/2009,4,0,2.922189153,,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1827,vihiga,liamidi,kenya,12/19/2009,6,1,2.141489833,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1828,vihiga,liamidi,kenya,12/19/2009,5,1,-0.321047415,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1829,vihiga,liamidi,kenya,12/19/2009,3,2,0.394805798,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1830,vihiga,liamidi,kenya,12/19/2009,11,3,0.042768383,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1831,vihiga,magina,kenya,12/20/2009,2,1,0.414394827,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1832,vihiga,magina,kenya,12/20/2009,5,1,-1.129269787,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1833,vihiga,magina,kenya,12/20/2009,3,1,1.992648726,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1834,vihiga,magina,kenya,12/19/2009,7,2,3.133310451,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1835,vihiga,magina,kenya,12/19/2009,5,0,3.242696047,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1836,vihiga,magina,kenya,12/19/2009,3,3,3.544421637,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1837,vihiga,liamidi,kenya,12/19/2009,6,2,3.182537202,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1838,vihiga,liamidi,kenya,12/19/2009,5,5,3.043072184,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1839,vihiga,liamidi,kenya,12/19/2009,3,1,1.282065271,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1840,vihiga,ikengero,kenya,12/19/2009,2,0,-0.247331078,,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1841,vihiga,ikengero,kenya,12/18/2009,10,2,3.143336925,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1842,vihiga,ikengero,kenya,12/17/2009,2,1,-0.529582593,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1843,vihiga,liamidi,kenya,12/18/2009,5,1,2.156278769,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1844,vihiga,liamidi,kenya,12/18/2009,6,1,3.348243023,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1845,vihiga,magina,kenya,12/18/2009,5,0,1.254602606,1,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1846,vihiga,liamidi,kenya,12/17/2009,9,3,2.89612032,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1847,vihiga,liamidi,kenya,12/17/2009,5,1,3.682884008,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1848,vihiga,liamidi,kenya,12/17/2009,8,2,2.140725415,1,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1849,vihiga,liamidi,kenya,12/17/2009,3,0,1.57420388,,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1850,vihiga,ikengero,kenya,12/18/2009,11,1,0.294398619,1,0.046629774,34.72621267,0.05,34.75,-1.715931445,-1.963429272,2.75,0.666666667,-4.755967826,-0.666666667
1851,vihiga,liamidi,kenya,12/14/2009,6,0,3.173416348,,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
1852,vihiga,magina,kenya,12/14/2009,6,1,2.669226463,0,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1853,vihiga,magina,kenya,12/14/2009,5,0,2.802777083,,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1854,vihiga,magina,kenya,12/14/2009,5,0,2.181344954,,-0.960800433,36.62619657,-0.95,36.65,-1.624434519,-1.703972626,1.866666667,1.166666667,-3.099381804,-0.30952381
1855,vihiga,liamidi,kenya,12/14/2009,8,0,3.728003141,,-0.022113269,34.74408902,0,34.75,-1.77114597,-1.906406373,2.25,0.666666667,-4.009407014,-0.666666667
