house,country,hh_size,migrant_num,wealth_index,remit,municipality,lat,long,district
1815,south_africa,3,0,3.4209959458491603,NA,modimolle,-24.4465,28.184,waterberg district municipality
1816,south_africa,2,0,-0.508286415705381,NA,modimolle,-24.4465,28.184,waterberg district municipality
1817,south_africa,1,0,-1.4192317204346379,NA,modimolle,-24.4465,28.184,waterberg district municipality
1818,south_africa,1,0,2.739399026274315,1,modimolle,-24.4465,28.184,waterberg district municipality
1819,south_africa,3,0,0.3155140310594149,1,modimolle,-24.4465,28.184,waterberg district municipality
1820,south_africa,2,0,2.762586153202971,1,modimolle,-24.4465,28.184,waterberg district municipality
1821,south_africa,4,0,3.2557929020547958,1,modimolle,-24.4465,28.184,waterberg district municipality
1822,south_africa,2,0,0.2345250138212787,NA,modimolle,-24.4465,28.184,waterberg district municipality
1823,south_africa,5,0,0.334778677657245,NA,modimolle,-24.4465,28.184,waterberg district municipality
1824,south_africa,2,0,1.7728169151241053,NA,modimolle,-24.4465,28.184,waterberg district municipality
1825,south_africa,4,0,2.85673426357938,1,modimolle,-24.4465,28.184,waterberg district municipality
1826,south_africa,2,1,0.3061346216169708,1,modimolle,-24.4465,28.184,waterberg district municipality
1827,south_africa,4,0,2.2115261209115467,NA,modimolle,-24.4465,28.184,waterberg district municipality
1828,south_africa,1,0,2.565872461167439,1,modimolle,-24.4465,28.184,waterberg district municipality
1829,south_africa,3,0,0.7494157336926348,NA,modimolle,-24.4465,28.184,waterberg district municipality
1830,south_africa,3,0,-0.6817457366131016,NA,modimolle,-24.4465,28.184,waterberg district municipality
1831,south_africa,3,0,1.7817142325622413,NA,modimolle,-24.4465,28.184,waterberg district municipality
1832,south_africa,4,0,-1.5040309340530038,NA,modimolle,-24.4465,28.184,waterberg district municipality
1833,south_africa,2,0,0.396648826331772,NA,modimolle,-24.4465,28.184,waterberg district municipality
1834,south_africa,1,0,-1.625257577713459,NA,modimolle,-24.4465,28.184,waterberg district municipality
1835,south_africa,7,0,-0.25693327014873935,NA,modimolle,-24.4465,28.184,waterberg district municipality
1836,south_africa,6,0,-2.2139294593187144,NA,modimolle,-24.4465,28.184,waterberg district municipality
1837,south_africa,8,0,-1.6067757159080973,NA,modimolle,-24.4465,28.184,waterberg district municipality
1838,south_africa,4,0,0.3041785226621879,NA,modimolle,-24.4465,28.184,waterberg district municipality
1839,south_africa,3,0,0.27252559303550794,NA,modimolle,-24.4465,28.184,waterberg district municipality
1840,south_africa,2,0,1.2178806535501907,NA,modimolle,-24.4465,28.184,waterberg district municipality
1841,south_africa,3,0,-1.7182417998129134,NA,modimolle,-24.4465,28.184,waterberg district municipality
1843,south_africa,7,0,-0.28230380856920023,NA,modimolle,-24.4465,28.184,waterberg district municipality
1844,south_africa,4,0,-0.18590307405279985,NA,modimolle,-24.4465,28.184,waterberg district municipality
1845,south_africa,8,0,-0.7202750298087616,NA,modimolle,-24.4465,28.184,waterberg district municipality
1846,south_africa,1,0,-1.3454546164421164,NA,modimolle,-24.4465,28.184,waterberg district municipality
1847,south_africa,4,1,0.07698727088031443,1,modimolle,-24.4465,28.184,waterberg district municipality
1848,south_africa,5,4,0.16526001021969364,1,modimolle,-24.4465,28.184,waterberg district municipality
1849,south_africa,1,0,0.9747026638230827,NA,modimolle,-24.4465,28.184,waterberg district municipality
1850,south_africa,5,0,-2.6476672472811145,NA,modimolle,-24.4465,28.184,waterberg district municipality
1851,south_africa,7,0,-0.7009328816836813,NA,modimolle,-24.4465,28.184,waterberg district municipality
1852,south_africa,3,0,0.3540433242550751,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1853,south_africa,3,0,-0.6624035884880213,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1854,south_africa,4,0,-1.9018513066981784,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1855,south_africa,6,0,0.3055556834095611,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1856,south_africa,3,0,-0.5468157089010411,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1857,south_africa,3,0,0.19000653092091724,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1858,south_africa,7,0,-1.5100480387925421,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1859,south_africa,4,0,-0.8013221009305157,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1860,south_africa,4,0,-0.9040668827856091,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1861,south_africa,1,0,-0.4264387575806027,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1862,south_africa,3,0,-3.0767838555192233,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1863,south_africa,5,0,-0.2694607108373136,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1864,south_africa,2,0,-0.8990994422989154,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1865,south_africa,7,0,-0.09343277038321574,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1866,south_africa,4,0,-0.49413741961808033,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1867,south_africa,9,0,0.37368441706912225,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1868,south_africa,7,0,-0.6110311975604745,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1869,south_africa,5,0,-0.6230390570347597,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1870,south_africa,2,0,-0.4589424332151383,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1871,south_africa,3,0,1.9572715129185265,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1872,south_africa,6,0,-0.14469919001327147,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1873,south_africa,2,0,-1.6023165710798504,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1874,south_africa,3,0,0.9136308153769972,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1875,south_africa,3,0,0.7534852522989763,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1876,south_africa,7,0,1.6943811679854124,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1878,south_africa,3,0,1.2281551317357,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1879,south_africa,1,0,2.8944073502595806,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1880,south_africa,4,0,2.499822244260594,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1881,south_africa,6,0,1.1885250015915927,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1882,south_africa,4,0,3.3760451037875567,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1883,south_africa,4,0,1.0215128363248454,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1884,south_africa,4,0,2.6670070188779365,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1885,south_africa,3,0,2.6990350048312424,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1886,south_africa,4,0,-1.6619521426617065,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1887,south_africa,3,0,1.9572715129185265,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1888,south_africa,4,0,3.3907229297668557,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1890,south_africa,2,0,2.526242331023332,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1891,south_africa,2,0,2.703438352625032,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1892,south_africa,5,1,1.3130727434208986,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1893,south_africa,3,0,0.8690731318859565,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1894,south_africa,4,0,-0.4411790708690544,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1895,south_africa,1,0,-0.48260022024160765,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1896,south_africa,7,0,-0.7908345658068882,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1897,south_africa,2,0,1.7971259498405054,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1898,south_africa,7,0,-0.7908345658068882,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1899,south_africa,5,0,-0.8946402974706684,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1901,south_africa,2,0,1.305162903013193,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1902,south_africa,2,0,1.7073110025752476,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1903,south_africa,1,0,3.18974268514795,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1904,south_africa,2,0,2.8867014916204488,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1906,south_africa,3,0,2.8674368450226186,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1907,south_africa,5,0,2.4594582228175215,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1908,south_africa,4,0,2.561658672789299,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1909,south_africa,2,0,3.4402605924469905,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1910,south_africa,4,0,-0.8743922025914017,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1911,south_africa,2,0,0.11822302580780267,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1912,south_africa,5,0,0.1861536016013513,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1913,south_africa,5,0,-3.0748237792260933,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1914,south_africa,2,0,-2.010285957954249,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1915,south_africa,7,0,-0.09343277038321574,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1916,south_africa,6,0,2.455788766322697,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1917,south_africa,6,0,1.880212926527206,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1918,south_africa,3,0,2.6990350048312424,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1919,south_africa,1,0,2.536516809208841,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1920,south_africa,2,0,1.2178806535501907,NA,bela-bela,-24.8868,28.28839,waterberg district municipality
1921,south_africa,2,2,0.3540433242550751,1,bela-bela,-24.8868,28.28839,waterberg district municipality
1922,south_africa,2,0,-0.07424562531263601,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1923,south_africa,6,0,-0.32083310176486024,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1924,south_africa,8,0,0.6305463717068559,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1925,south_africa,4,0,0.7726723973695562,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1926,south_africa,5,0,0.012247576667737597,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1927,south_africa,4,0,1.6159607702936534,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1928,south_africa,2,0,-0.08965734259089997,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1929,south_africa,8,0,-1.0925482947496883,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1930,south_africa,8,0,-2.337707448590109,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1931,south_africa,1,0,-2.9226666827365833,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1932,south_africa,5,0,-3.032960179237715,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1933,south_africa,6,0,-0.009769162301211026,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1934,south_africa,4,0,0.028005211148940418,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1935,south_africa,11,0,-0.4427650286905336,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1936,south_africa,3,1,-0.08965734259089997,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1937,south_africa,8,0,-1.2864322798204626,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1938,south_africa,7,0,-0.9257645935189485,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1939,south_africa,2,0,-3.1346552968399637,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1940,south_africa,1,2,-0.7564487603961625,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1941,south_africa,3,0,-0.12818663578656003,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1942,south_africa,4,0,-1.9143047782081595,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1943,south_africa,5,1,-2.6476672472811145,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1944,south_africa,9,0,-0.06428680417043908,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1945,south_africa,4,0,-0.11534353805467334,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1946,south_africa,6,0,0.8305438386902965,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1947,south_africa,3,0,0.1999261514724349,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1949,south_africa,2,0,0.9515850879056866,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1950,south_africa,4,0,-0.8946402974706684,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1951,south_africa,10,0,-2.28169485251443,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1952,south_africa,3,0,-3.735116146638162,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1953,south_africa,10,0,-2.7716275826440917,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1954,south_africa,1,3,-2.1551588915135307,1,mogalakwena,-23.8463,28.6928,waterberg district municipality
1955,south_africa,1,0,-3.298450823754015,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1956,south_africa,5,0,-2.7716275826440917,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1957,south_africa,2,0,-2.1551588915135307,NA,mogalakwena,-23.8463,28.6928,waterberg district municipality
1958,south_africa,3,0,-0.49727804622090677,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1959,south_africa,4,0,0.8613672732468246,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1960,south_africa,4,0,0.8577376234887294,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1961,south_africa,2,0,-1.6509437731772325,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1962,south_africa,4,0,0.22561234693620816,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1963,south_africa,5,0,0.5791739807793091,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1964,south_africa,5,0,-3.1024700509829968,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1965,south_africa,3,0,0.4018789163987112,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1966,south_africa,6,0,-0.8959713979245718,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1967,south_africa,4,0,-0.6367173930242479,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1968,south_africa,2,0,-0.7880893769767237,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1969,south_africa,4,0,-1.3673346732670384,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1970,south_africa,1,0,-2.9997252691279033,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1971,south_africa,1,0,-2.1788166785400005,NA,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
1972,south_africa,7,1,-1.7087377129707224,1,makhuduthamaga,-24.7222,29.7721,sekhukhune cross boundary district municipality
