house,district,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_regrid,long_regrid,intensity,magnitude,duration,frequency,severity,dispersion
1395,oyo,mr ajaigbe,nigeria,7,1,3.2890842475475788,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1396,oyo,mr ajaigbe,nigeria,4,0,0.9305173996377728,,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1397,oyo,mr ajaigbe,nigeria,4,2,2.070099468547867,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1398,oyo,mr ajaigbe,nigeria,2,1,2.0250068341971708,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1399,oyo,mr ajaigbe,nigeria,6,0,3.251672428170889,,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1400,oyo,mr ajaigbe,nigeria,3,0,0.8854247652870763,,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1401,oyo,mr ajaigbe,nigeria,7,1,1.660672443705178,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1402,oyo,mr ajaigbe,nigeria,2,1,0.9305173996377728,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1403,oyo,mr ajaigbe,nigeria,4,1,1.6285786211287552,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1404,oyo,mr ajaigbe,nigeria,5,1,2.6772623653120564,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1405,oyo,mr ajaigbe,nigeria,4,2,2.1167265107309774,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1406,oyo,mr ajaigbe,nigeria,5,2,0.8480129459103868,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1407,oyo,mr ajaigbe,nigeria,4,3,1.8763764226060191,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1408,oyo,mr ajaigbe,nigeria,6,1,0.7003891151144169,1,7.843151918,3.936792628,7.85,3.95,-1.508481026,-1.602517664,2,0.3333333333333333,-3.101290703,-0.333333333
1409,abia,ndielu,nigeria,8,0,0.7567879074398615,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1410,abia,ndielu,nigeria,5,0,-2.932143461,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1411,abia,ndielu,nigeria,5,0,-2.014825867,,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1412,abia,ndielu,nigeria,3,3,-3.443491599,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1413,abia,ndielu,nigeria,2,3,-1.136224223,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1414,abia,ndielu,nigeria,2,3,-3.590638109,0,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1415,abia,ndielu,nigeria,2,2,-2.00131035,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1416,abia,ndielu,nigeria,2,3,-2.875026124,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1417,abia,ndielu,nigeria,3,5,-0.998740421,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1418,abia,ndielu,nigeria,1,1,-3.449368296,0,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1419,abia,ndielu,nigeria,3,3,-1.402770985,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1420,abia,ndielu,nigeria,5,0,-1.542717827,,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1421,abia,ndielu,nigeria,5,2,-3.060501373,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1422,abia,ndielu,nigeria,3,5,-1.226314263,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1423,abia,ndielu,nigeria,2,2,-2.645197651,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1424,abia,ndielu,nigeria,2,3,-1.811313564,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1425,abia,ndielu,nigeria,2,6,-2.667743968,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1426,abia,ndielu,nigeria,1,1,-3.424703001,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1427,abia,ndielu,nigeria,2,6,-0.973119606,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1428,abia,ndielu,nigeria,1,5,-3.57936495,1,5.792244187,7.611758995,5.8,7.6,-1.533391297,-1.533391297,1,0.3333333333333333,-1.533391297,-0.333333333
1429,abia,ndoro,nigeria,4,0,-0.327659214,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1430,abia,ndoro,nigeria,3,0,-1.266897634,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1431,abia,ndoro,nigeria,9,0,0.494039975,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1432,abia,ndoro,nigeria,1,0,-1.085547301,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1433,abia,ndoro,nigeria,9,0,1.794322483189549,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1434,abia,ndoro,nigeria,5,1,1.417736235387263,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1435,abia,ndoro,nigeria,8,4,1.2923827255371925,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1436,abia,ndoro,nigeria,4,4,0.9505743856893472,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1437,abia,ndoro,nigeria,3,2,0.7809684704406815,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1438,abia,ndoro,nigeria,4,2,1.3078430573145745,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1439,abia,ndoro,nigeria,4,3,-0.232495286,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1440,abia,ndoro,nigeria,9,4,1.8168374803441731,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1441,abia,ndoro,nigeria,2,1,0.9331227058201236,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1442,abia,ndoro,nigeria,7,1,1.858548167118568,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1443,abia,ndoro,nigeria,5,4,0.6508662360097822,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1444,abia,ndoro,nigeria,1,1,-0.191785863,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1445,abia,ndoro,nigeria,1,1,0.6533713823625987,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1446,abia,ndoro,nigeria,4,1,-2.166650009,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1447,abia,ndoro,nigeria,1,6,0.6608868214210483,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1448,abia,ndoro,nigeria,4,1,1.913203064659568,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1449,abia,ndoro,nigeria,2,4,1.3364017257366825,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1450,abia,ndoro,nigeria,5,0,-0.3721564,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1451,abia,ndoro,nigeria,3,0,-1.703882109,1,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1452,abia,ndoro,nigeria,8,0,0.9551149691451408,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1453,abia,ndoro,nigeria,8,0,0.62438326,,5.431696701,7.570349085,5.45,7.55,-1.4557679,-1.4557679,1,0.5,-1.4557679,0.16666666666666674
1454,delta,ogbe-ijoh,nigeria,5,2,2.0386652046048237,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1455,delta,ogbe-ijoh,nigeria,4,15,2.4713476431765944,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1456,delta,ogbe-ijoh,nigeria,5,0,-1.4199785,,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1457,delta,ogbe-ijoh,nigeria,10,2,2.1984573806706003,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1458,delta,ogbe-ijoh,nigeria,10,0,0.849385561,,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1459,delta,ogbe-ijoh,nigeria,8,0,1.3450747586684657,,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1460,delta,ogbe-ijoh,nigeria,13,4,0.8644164386860651,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1461,delta,ogbe-ijoh,nigeria,8,4,1.8196635379447557,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1462,delta,ogbe-ijoh,nigeria,14,20,2.6752308462738768,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1463,delta,ogbe-ijoh,nigeria,22,11,2.6376536509816293,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1464,delta,ogbe-ijoh,nigeria,10,9,0.2189632906042285,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1465,delta,ogbe-ijoh,nigeria,13,5,3.036989693800569,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1466,delta,ogbe-ijoh,nigeria,11,2,-0.444010437,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1467,delta,ogbe-ijoh,nigeria,8,2,-1.453797976,0,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1468,delta,ogbe-ijoh,nigeria,8,1,1.6293394451734051,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1469,delta,ogbe-ijoh,nigeria,11,2,0.879447317,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1470,delta,ogbe-ijoh,nigeria,5,0,0.8869627558614133,,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1471,delta,ogbe-ijoh,nigeria,10,2,-0.760031291,1,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1472,delta,ogbe-ijoh,nigeria,10,0,-4.100200591,,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1473,delta,ogbe-ijoh,nigeria,16,0,-3.265939899,,5.601704808,5.455980619,5.6,5.45,-1.596833587,-1.744646112,2,0.5,-3.216511607,-0.5
1474,lagos,ogunmuyiwa,nigeria,6,4,2.8001468105695544,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1475,lagos,ogunmuyiwa,nigeria,5,1,1.200362998639943,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1476,lagos,ogunmuyiwa,nigeria,12,3,2.418346792,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1477,lagos,ogunmuyiwa,nigeria,5,2,1.78604622,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1478,lagos,ogunmuyiwa,nigeria,5,1,1.072765911,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1479,lagos,ogunmuyiwa,nigeria,2,1,2.8390469756506924,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1480,lagos,ogunmuyiwa,nigeria,4,1,1.808592537261798,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1481,lagos,ogunmuyiwa,nigeria,2,2,1.5985168648949577,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1482,lagos,ogunmuyiwa,nigeria,5,1,2.429619950808004,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1483,lagos,ogunmuyiwa,nigeria,4,2,2.9352593377060856,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1484,lagos,ogunmuyiwa,nigeria,4,1,2.662369075200091,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1485,lagos,ogunmuyiwa,nigeria,5,1,2.7699196784201985,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1486,lagos,ogunmuyiwa,nigeria,5,1,2.9871075591433347,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1487,lagos,ogunmuyiwa,nigeria,2,2,3.340928643019551,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1488,lagos,ogunmuyiwa,nigeria,4,1,1.5985168648949577,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1489,lagos,ogunmuyiwa,nigeria,5,1,2.0173260192231632,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1490,lagos,ogunmuyiwa,nigeria,5,1,1.8236234153786968,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1491,lagos,ogunmuyiwa,nigeria,4,1,3.0322001934940315,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1492,lagos,ogunmuyiwa,nigeria,2,1,1.834238192138396,0,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1493,lagos,ogunmuyiwa,nigeria,3,1,3.325897764902652,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1494,lagos,ogunmuyiwa,nigeria,3,1,1.5534242305442607,1,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1495,lagos,ogunmuyiwa,nigeria,3,0,1.1778166814645945,,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1496,lagos,ogunmuyiwa,nigeria,6,0,1.4181463274921708,,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1497,lagos,ogunmuyiwa,nigeria,5,0,2.3528262714280026,,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1498,lagos,ogunmuyiwa,nigeria,3,0,0.5774561677334545,,6.50357154,3.332627181,6.5,3.35,0,0,0,0,0,0
1499,ebonyi,ohagolode,nigeria,9,1,-1.571008921,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1500,ebonyi,ohagolode,nigeria,9,4,-3.600125612,0,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1501,ebonyi,ohagolode,nigeria,4,1,-3.892614797,0,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1502,ebonyi,ohagolode,nigeria,13,3,-1.615190336,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1503,ebonyi,ohagolode,nigeria,6,1,-4.072985334,0,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1504,ebonyi,ohagolode,nigeria,9,2,-4.265396288,0,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1505,ebonyi,ohagolode,nigeria,8,2,-3.892614797,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1506,ebonyi,ohagolode,nigeria,9,7,-3.365787875,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1507,ebonyi,ohagolode,nigeria,8,4,-2.483002801,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1508,ebonyi,ohagolode,nigeria,3,1,-3.937707431,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1509,ebonyi,ohagolode,nigeria,8,2,-3.235019235,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1510,ebonyi,ohagolode,nigeria,3,0,-1.955454037,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1511,ebonyi,ohagolode,nigeria,6,0,-2.093737977,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1512,ebonyi,ohagolode,nigeria,2,0,-3.892614797,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1513,ebonyi,ohagolode,nigeria,3,0,-3.937707431,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1514,ebonyi,ohagolode,nigeria,5,0,-4.259383937,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1515,ebonyi,ohagolode,nigeria,7,0,-3.466834766,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1516,ebonyi,ohagolode,nigeria,6,0,0.8537178853044646,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1517,ebonyi,ohagolode,nigeria,4,0,-4.244353059,1,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1518,ebonyi,ohagolode,nigeria,3,0,-3.635730743,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1519,ebonyi,ohagolode,nigeria,3,0,-3.87006848,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1520,ebonyi,ohagolode,nigeria,4,0,-4.229322181,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1521,ebonyi,ohagolode,nigeria,4,0,-1.183464126,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1522,ebonyi,ohagolode,nigeria,4,0,-2.871256271,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1523,ebonyi,ohagolode,nigeria,6,0,-3.892614797,,6.406080392,8.226525897,6.4,8.25,-1.497210344,-1.497210344,1,0.5,-1.497210344,-0.5
1524,ebonyi,onuogo,nigeria,5,1,2.2876905799731566,0,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1525,ebonyi,onuogo,nigeria,7,1,-0.000859336,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1526,ebonyi,onuogo,nigeria,16,2,-1.912959777,0,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1527,ebonyi,onuogo,nigeria,6,15,0.081586852,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1528,ebonyi,onuogo,nigeria,2,4,-1.29206564,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1529,ebonyi,onuogo,nigeria,2,5,-3.832491284,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1530,ebonyi,onuogo,nigeria,9,3,-4.031058552,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1531,ebonyi,onuogo,nigeria,2,8,-1.122195442,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1532,ebonyi,onuogo,nigeria,8,4,1.6794610413513018,0,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1533,ebonyi,onuogo,nigeria,5,1,-2.660576844,0,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1534,ebonyi,onuogo,nigeria,10,3,-1.156551735,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1535,ebonyi,onuogo,nigeria,8,1,-0.061227905,0,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1536,ebonyi,onuogo,nigeria,5,4,-4.259383937,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1537,ebonyi,onuogo,nigeria,4,14,-2.841194514,1,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1538,ebonyi,onuogo,nigeria,4,0,0.4724053968307201,,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1539,ebonyi,onuogo,nigeria,8,0,0.6834504531541861,,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1540,ebonyi,onuogo,nigeria,2,0,-0.230320937,,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1541,ebonyi,onuogo,nigeria,3,0,0.5024671530645178,,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1542,ebonyi,onuogo,nigeria,7,0,1.676454865727922,,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1543,ebonyi,onuogo,nigeria,4,0,-0.395298165,,6.030402844,7.799339466,6.05,7.8,-1.499846995,-1.499846995,1,0.3333333333333333,-1.499846995,-0.333333333
1544,imo,oparachi,nigeria,3,1,0.03120171,1,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1545,imo,oparachi,nigeria,4,2,1.6790682638041836,1,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1546,imo,oparachi,nigeria,10,1,-1.933734613,0,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1547,imo,oparachi,nigeria,6,3,-0.166278676,1,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1548,imo,oparachi,nigeria,4,1,-2.624073674,1,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1549,imo,oparachi,nigeria,8,2,-0.170787939,1,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1550,imo,oparachi,nigeria,7,3,-0.64466678,1,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
1551,imo,oparachi,nigeria,5,0,-2.448574971,,5.3967,6.9652,5.4,6.95,-1.635144114,-1.635144114,1,0.3333333333333333,-1.635144114,-0.333333333
