MP_CODE,MP_NAME,MN_CODE,MN_NAME,DC_MN_C,DC_NAME,PR_CODE,PR_NAME
80706,eMzinoni,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80707,Evander,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80708,Highveld East,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80709,Highveld Ridge Mines,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80710,Kinross,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80711,Leandra,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80712,Lebogang,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80713,Leslie,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80714,Leslie Gold Mines,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80715,Mandela Section,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80716,Milan Park,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80717,Secunda,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80718,Sorento Park,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80719,Trichardt,807,Highveld East,30,Govan Mbeki Municipality,8,MPUMALANGA
80801,Botleng,808,Delmas,31,Nkangala,8,MPUMALANGA
80802,Delmas Part 1,808,Delmas,31,Nkangala,8,MPUMALANGA
80803,Eloff,808,Delmas,31,Nkangala,8,MPUMALANGA
80804,Sundra,808,Delmas,31,Nkangala,8,MPUMALANGA
80805,Delmas Part 2,808,Delmas,31,Nkangala,8,MPUMALANGA
80901,Boschmans Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80902,Clewer,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80903,Coalville,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80904,Cologne,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80905,Coronation,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80906,Emalahleni,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80907,Greenside Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80908,Hlalanikahle,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80909,Ikageng,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80910,Kendal,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80911,Khutala Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80912,Klarinet,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80913,Klipplaat,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80914,Klippoortjie,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80915,Kriel,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80916,KwaGuqa Part 1,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80917,KwaGuqa Part 5,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80918,KwaGuqa Part 2,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80919,KwaGuqa Part 3,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80920,KwaGuqa Part 4,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80921,Landau Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80922,Lehlaka Park,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80923,Lekama,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80924,Madressa,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80925,Matla Coal Mine,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80926,Naauwpoort,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80927,New Largo,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80928,Ogies,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80929,Pambili,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80930,Paxton,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80931,Phoenix Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80932,Phola,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80933,Pine Ridge,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80934,Reedstream Park,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80935,Rethabile,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80936,Rietspruit Opencast Mine,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80937,Saaiwater,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80938,Soetvelde,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80939,Springbok,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80940,Tavistock Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80941,Thubelihle,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80942,Travistock,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80943,Travistock South,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80944,Tweefontein,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80945,Vandyksdrif,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80946,Voltargo,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80947,Vosman,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80948,Witbank,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80949,Witbank Consolidated Colliery,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80950,Witcons,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80951,Wolwekrans,809,Emalahleni,31,Nkangala,8,MPUMALANGA
80952,Zaaiwater,809,Emalahleni,31,Nkangala,8,MPUMALANGA
81001,Doornkop,810,Middelburg,31,Nkangala,8,MPUMALANGA
81002,Hendrina,810,Middelburg,31,Nkangala,8,MPUMALANGA
81003,Kranspoort Dorp,810,Middelburg,31,Nkangala,8,MPUMALANGA
81004,KwaZamokuhle,810,Middelburg,31,Nkangala,8,MPUMALANGA
81005,Mhluzi,810,Middelburg,31,Nkangala,8,MPUMALANGA
81006,Middelburg Part 1,810,Middelburg,31,Nkangala,8,MPUMALANGA
81007,Middelburg Part 2,810,Middelburg,31,Nkangala,8,MPUMALANGA
81101,Belfast,811,Highlands,31,Nkangala,8,MPUMALANGA
81102,Dullstroom,811,Highlands,31,Nkangala,8,MPUMALANGA
81103,eMgwenya,811,Highlands,31,Nkangala,8,MPUMALANGA
81104,Emthonjeni,811,Highlands,31,Nkangala,8,MPUMALANGA
81105,Highlands,811,Highlands,31,Nkangala,8,MPUMALANGA
81106,Machadodorp,811,Highlands,31,Nkangala,8,MPUMALANGA
81107,Sakhelwe,811,Highlands,31,Nkangala,8,MPUMALANGA
81108,Siyathuthuka,811,Highlands,31,Nkangala,8,MPUMALANGA
81109,Waterval Boven,811,Highlands,31,Nkangala,8,MPUMALANGA
81201,Ekangala,812,Thembisile,31,Nkangala,8,MPUMALANGA
81202,KwaMhlanga Part 1,812,Thembisile,31,Nkangala,8,MPUMALANGA
81203,Mabusa National Park,812,Thembisile,31,Nkangala,8,MPUMALANGA
81204,Mkobola,812,Thembisile,31,Nkangala,8,MPUMALANGA
81205,Moutse 3,812,Thembisile,31,Nkangala,8,MPUMALANGA
81206,Sokhulumi,812,Thembisile,31,Nkangala,8,MPUMALANGA
81207,Thembisile,812,Thembisile,31,Nkangala,8,MPUMALANGA
81208,Thokoza,812,Thembisile,31,Nkangala,8,MPUMALANGA
81209,Tweefontein,812,Thembisile,31,Nkangala,8,MPUMALANGA
81210,Tweefontein North,812,Thembisile,31,Nkangala,8,MPUMALANGA
81211,Tweefontein South,812,Thembisile,31,Nkangala,8,MPUMALANGA
81212,Vezubuhle,812,Thembisile,31,Nkangala,8,MPUMALANGA
81213,Vlakfontein,812,Thembisile,31,Nkangala,8,MPUMALANGA
81214,Wolvenkop,812,Thembisile,31,Nkangala,8,MPUMALANGA
81215,KwaMhlanga Part 2,812,Thembisile,31,Nkangala,8,MPUMALANGA
81301,Dr JS Moroka,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81302,Kameelpoort,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81303,Mbibana,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81304,Mdutjana,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81305,Moretele,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81306,Moutse 2,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81307,Siyabuswa,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81308,Toitskraal,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81309,Vaalbank,813,Dr JS Moroka,31,Nkangala,8,MPUMALANGA
81401,Graskop,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81402,Lydenburg,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81403,Mashishing,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81404,Pilgrim's Rest,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81405,Sabie,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81406,Simile,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81407,Thaba Chweu,814,Thaba Chweu,32,Ehlanzeni,8,MPUMALANGA
81501,Broedershoek,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81502,Gutshwa,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81503,Hazyview,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81504,KaBokweni,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81505,Kanyamazane,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81506,Khamagugu,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81507,Lomshiyo,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81508,Masoyi,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81509,Mataffin,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81510,Matsulu,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81511,Mbombela,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81512,Mbuyane,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81513,Mdluli,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81514,Mpakeni,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81515,Msogwaba,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81516,Nakambeni,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81517,Nelspruit,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81518,Ngodini,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81519,Ngodwana,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81520,Nkambeni,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81521,Nsikazi Part 1,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81522,Rocky Drift,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81523,Wendywood,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81524,Witrivier,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81525,Nsikazi Part 2,815,Mbombela,32,Ehlanzeni,8,MPUMALANGA
81601,Barberton,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81602,Bonanza Gold Mine,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81603,eMjindini,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81604,Fairview Mine,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81605,Sheba Mine,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81606,Umjindi,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81607,Verulum,816,Umjindi,32,Ehlanzeni,8,MPUMALANGA
81701,Albertsnek,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81702,Baberton,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81703,Hectorspruit,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81704,Hoyi,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81705,Inyoni,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81706,Kamhlushwa,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81707,Komatiepoort,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81708,Lugedlane,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81709,Malelane,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81710,Marloth Park,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81711,Matsamo Part 1,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81712,Mawewe,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81713,Mhlaba,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81714,Mlambo,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81715,Nkomazi,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81716,Siboshwa,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81717,Strathmore Mine,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
81718,Matsamo Part 2,817,Nkomazi,32,Ehlanzeni,8,MPUMALANGA
88201,Ekangala,82,Kungwini,82,Metsweding District Municipality,8,MPUMALANGA
88202,Kungwini Part 1,82,Kungwini,82,Metsweding District Municipality,8,MPUMALANGA
88301,Greater Marble Hall,83,Greater Marble Hall,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88302,Marble Hall,83,Greater Marble Hall,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88303,Moutse 1,83,Greater Marble Hall,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88304,Rahlangane Part 2,83,Greater Marble Hall,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88401,Greater Groblersdal Part 2,84,Greater Groblersdal,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88402,Groblersdal,84,Greater Groblersdal,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88403,Mathula,84,Greater Groblersdal,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88404,Motetema Part 2,84,Greater Groblersdal,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88405,Moutse 3 Part 2,84,Greater Groblersdal,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88501,Badimong,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88502,Burgersfort,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88503,Doornbosch Mine,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88504,Greater Tubatse,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88505,Lavino Chrome Mine,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88506,Magnetite Mine,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88507,Monganeng,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88508,Montrose Mine,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88509,Ohrigstad,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88510,Soe,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88511,Steelpoort,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88512,Winterveld Mine,85,Greater Tubatse,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
88601,Bushbuckridge Part 2,86,Bushbuckridge,84,Bohlabela District Municipality,8,MPUMALANGA
89101,Schuinsdraai Nature Reserve,891,Schuinsdraai Nature Reserve,83,Sekhukhune Cross Boundary District Municipality,8,MPUMALANGA
89201,Mdala Nature Reserve,892,Mdala Nature Reserve,31,Nkangala,8,MPUMALANGA
89301,Barberton Nature Reserve,893,Lowveld,32,Ehlanzeni,8,MPUMALANGA
89302,DMA Lowveld,893,Lowveld,32,Ehlanzeni,8,MPUMALANGA
89303,Matsamo,893,Lowveld,32,Ehlanzeni,8,MPUMALANGA
89304,Pilgrim's Rest,893,Lowveld,32,Ehlanzeni,8,MPUMALANGA
89305,State Land,893,Lowveld,32,Ehlanzeni,8,MPUMALANGA
89601,Kruger National Park Part 2,996,Kruger Park,84,Bohlabela District Municipality,8,MPUMALANGA
89602,Sabie Sand Game Reserve,996,Kruger Park,84,Bohlabela District Municipality,8,MPUMALANGA
89603,Skukuza,996,Kruger Park,84,Bohlabela District Municipality,8,MPUMALANGA
89604,Timbavati Nature Reserve Part 2,996,Kruger Park,84,Bohlabela District Municipality,8,MPUMALANGA
90101,Giyani Part 1,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90102,Hlaneki,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90103,Mabunda,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90104,Makhuva,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90105,Modjadji,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90106,Msengi,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90107,Ndengeza,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90108,Nkuri,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90109,Nxomo,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90110,Shiviti,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90111,Giyani Part 2,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90112,Giyani Part 3,901,Greater Giyani,33,Mopani District Municipality,9,LIMPOPO
90201,Duiwelskloof,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90202,Greater Letaba,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90203,Mamaila,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90204,Modjadji,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90205,Pheeha,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90206,Sekgopo,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90207,Vuyani,902,Greater Letaba,33,Mopani District Municipality,9,LIMPOPO
90301,Bakgaga Ba Maake,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90302,Bakgage,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90303,Bankuna,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90304,Batlhabine Ba Magoboya,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90305,Dwarsfontein,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90306,Greater Tzaneen,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90307,Haenertsburg,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90308,Letsitele,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90309,Modjadji,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90310,Nwa' Mitwa,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90311,Nyavana,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90312,Tzaneen,903,Greater Tzaneen,33,Mopani District Municipality,9,LIMPOPO
90401,Ba Phalaborwa Ba Nakome,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90402,Ba-Phalaborwa,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90403,Bashai-Ditlou,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90404,Die Eiland,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90405,Ga-Mashishimale,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90406,Gravelotte,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90407,Gravelotte Township,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90408,Letaba Ranch,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90409,Majeje,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90410,Murchison,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90411,Phalaborwa Part 1,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90412,Phalaborwa Part 2,904,Ba-Phalaborwa,33,Mopani District Municipality,9,LIMPOPO
90501,Messina,905,Musina,34,Vhembe District Municipality,9,LIMPOPO
90502,Musina,905,Musina,34,Vhembe District Municipality,9,LIMPOPO
90503,Mutali,905,Musina,34,Vhembe District Municipality,9,LIMPOPO
90504,Nancefield,905,Musina,34,Vhembe District Municipality,9,LIMPOPO
90601,Makuya,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90602,Manenzhe,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90603,Moletele,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90604,Mphaphuli,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90605,Rambada,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90606,Thengwe,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90607,Tshikondeni Mine,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90608,Tshikundamalema,906,Mutale,34,Vhembe District Municipality,9,LIMPOPO
90701,Dzwerani,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90702,Gijana,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90703,Khakhu,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90704,Madonsi,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90705,Makuleke,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90706,Mavambe,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90707,Mhinga,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90708,Mphambo,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90709,Mphaphuli,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90710,Mtititi,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90711,Mudabula,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90712,Mukhomi,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90713,Mulamula,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90714,Mulenzhe,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90715,Ntlhaveni,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90716,Shigalo,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90717,Shigamane,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90718,Shikundu,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90719,Thohoyandou,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90720,Tshikonelo,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90721,Tshivhase,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90722,Vuwani,907,Thulamela,34,Vhembe District Municipality,9,LIMPOPO
90801,Bungeni,908,Makhado,34,Vhembe District Municipality,9,LIMPOPO
90802,Davhana,908,Makhado,34,Vhembe District Municipality,9,LIMPOPO
90803,Dzanani,908,Makhado,34,Vhembe District Municipality,9,LIMPOPO
